6780893,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100762,,,reference/snam/X18xo,2019-02-17,,,,,,encyclopedia,,,Networked Politics.,db/reference/snam/snam2018.html#X18xo,2018,,,,,
6780894,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100746,,,reference/snam/X18xe,2019-02-17,,,,,,encyclopedia,,,Network Sampling.,db/reference/snam/snam2018.html#X18xe,2018,,,,,
6780895,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100426,,,reference/snam/X14rz,2017-07-12,,,1588,,,encyclopedia,,,Risk.,db/reference/snam/snam2014.html#X14rz,2014,,,,,
6780896,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100479,,,reference/snam/X18oo,2019-02-17,,,,,,encyclopedia,,,Identify Influential Nodes.,db/reference/snam/snam2018.html#X18oo,2018,,,,,
6780897,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101006,,,reference/snam/X18xfx,2019-02-17,,,,,,encyclopedia,,,Role-Playing.,db/reference/snam/snam2018.html#X18xfx,2018,,,,,
6780898,Davide Eynard|Marco Alberto Javarone|Matteo Matteucci,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_138,,,reference/snam/EynardJM18,2019-02-17,,,,,,encyclopedia,,,Clustering Algorithms.,db/reference/snam/snam2018.html#EynardJM18,2018,,,,,
6780899,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100703,,,reference/snam/X18vv,2019-02-17,,,,,,encyclopedia,,,Multiplex Network.,db/reference/snam/snam2018.html#X18vv,2018,,,,,
6780900,Antonio M. Chiesi,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_367,,,reference/snam/Chiesi18,2019-02-17,,,,,,encyclopedia,,,Entrepreneurial Networks.,db/reference/snam/snam2018.html#Chiesi18,2018,,,,,
6780901,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100965,,,reference/snam/X18xem,2019-02-17,,,,,,encyclopedia,,,Reconnaissance.,db/reference/snam/snam2018.html#X18xem,2018,,,,,
6780902,Adrian David Cheok|Bosede Iyiade Edwards|Idris Oladele Muniru,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_235,,,reference/snam/CheokEM18,2019-02-17,,,,,,encyclopedia,,,Human Behavior and Social Networks.,db/reference/snam/snam2018.html#CheokEM18,2018,,,,,
6780903,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101249,,,reference/snam/X18xmn,2019-02-17,,,,,,encyclopedia,,,Spatiotemporal Web.,db/reference/snam/snam2018.html#X18xmn,2018,,,,,
6780904,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100021,,,reference/snam/X14hb,2017-07-12,,,783,,,encyclopedia,,,Knowledge Networks.,db/reference/snam/snam2014.html#X14hb,2014,,,,,
6780905,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101012,,,reference/snam/X18xgd,2019-02-17,,,,,,encyclopedia,,,Ruby on Rails.,db/reference/snam/snam2018.html#X18xgd,2018,,,,,
6780906,Bo Xu|Deqing Yang|Qi Liu|Yanghua Xiao,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_289,,,reference/snam/XuYLX14,2017-07-12,,,1771-1777,,,encyclopedia,,,Social Communication Network, Case Study.,db/reference/snam/snam2014.html#XuYLX14,,,,,
6780907,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101047,,,reference/snam/X18xhj,2019-02-17,,,,,,encyclopedia,,,Semantic Web.,db/reference/snam/snam2018.html#X18xhj,2018,,,,,
6780908,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100637,,,reference/snam/X18tp,2019-02-17,,,,,,encyclopedia,,,Mathematical Modeling.,db/reference/snam/snam2018.html#X18tp,2018,,,,,
6780909,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100925,,,reference/snam/X18xdc,2019-02-17,,,,,,encyclopedia,,,Provenance Paths.,db/reference/snam/snam2018.html#X18xdc,2018,,,,,
6780910,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100183,,,reference/snam/X18eu,2019-02-17,,,,,,encyclopedia,,,Component-Based Web Applications.,db/reference/snam/snam2018.html#X18eu,2018,,,,,
6780911,Isabella Gollini,0000-0002-7738-5688,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_171,,,reference/snam/Gollini14,2017-07-12,,,2145-2153,,,encyclopedia,,,Theory of Statistics, Basics, and Fundamentals.,,,,,
6780912,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100463,,,reference/snam/X18nz,2019-02-17,,,,,,encyclopedia,,,Heterogeneous Graph.,db/reference/snam/snam2018.html#X18nz,2018,,,,,
6780913,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100992,,,reference/snam/X18xfl,2019-02-17,,,,,,encyclopedia,,,Research Dynamic.,db/reference/snam/snam2018.html#X18xfl,2018,,,,,
6780914,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_110035,,,reference/snam/X14mb,2017-07-12,,,1144,,,encyclopedia,,,Network Workbench Tool.,db/reference/snam/snam2014.html#X14mb,2014,,,,,
6780915,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100862,,,reference/snam/X14dm,2017-07-12,,,260,,,encyclopedia,,,Computer Literacy.,db/reference/snam/snam2014.html#X14dm,2014,,,,,
6780916,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100071,,,reference/snam/X18bo,2019-02-17,,,,,,encyclopedia,,,Boundary Problem.,db/reference/snam/snam2018.html#X18bo,2018,,,,,
6780917,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101377,,,reference/snam/X18xqu,2019-02-17,,,,,,encyclopedia,,,Trend Detection.,db/reference/snam/snam2018.html#X18xqu,2018,,,,,
6780918,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100387,,,reference/snam/X14va,2017-07-12,,,1807,,,encyclopedia,,,Social Interaction.,db/reference/snam/snam2014.html#X14va,2014,,,,,
6780919,Jan Kratzer|Karina Cagarman,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_110184,,,reference/snam/CagarmanK18,2019-02-17,,,,,,encyclopedia,,,Network Actors Within Entrepreneurial Networks: The Current State of Research.,db/reference/snam/snam2018.html#CagarmanK18,2018,,,,,
6780920,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100880,,,reference/snam/X18xbn,2019-02-17,,,,,,encyclopedia,,,Polarization in Online Social Networks.,db/reference/snam/snam2018.html#X18xbn,2018,,,,,
6780921,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100661,,,reference/snam/X14yi,2017-07-12,,,2098,,,encyclopedia,,,Subgraph Identification.,db/reference/snam/snam2014.html#X14yi,2014,,,,,
6780922,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100560,,,reference/snam/X14bb,2017-07-12,,,83,,,encyclopedia,,,Business Process Creation.,db/reference/snam/snam2014.html#X14bb,2014,,,,,
6780923,Didi Surian|Sanjay Chawla,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_324,,,reference/snam/SurianC18,2019-02-17,,,,,,encyclopedia,,,Detection of Spatiotemporal Outlier Events in Social Networks.,db/reference/snam/snam2018.html#SurianC18,2018,,,,,
6780924,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100009,,,reference/snam/X14fv,2017-07-12,,,370,,,encyclopedia,,,Digital Government.,db/reference/snam/snam2014.html#X14fv,2014,,,,,
6780925,Heinz Ulrich Hoppe|Sam Zeini,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_334,,,reference/snam/ZeiniH14,2017-07-12,,,1269-1271,,,encyclopedia,,,Patterns in Productive Online Networks: Roles, Interactions, and Communication.,,,,,
6780926,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100563,,,reference/snam/X14mx,2017-07-12,,,1193,,,encyclopedia,,,Online Privacy Heuristics.,db/reference/snam/snam2014.html#X14mx,2014,,,,,
6780927,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100209,,,reference/snam/X14xy,2017-07-12,,,2075,,,encyclopedia,,,Stress Model.,db/reference/snam/snam2014.html#X14xy,2014,,,,,
6780928,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100912,,,reference/snam/X14xcw,2017-07-12,,,2389,,,encyclopedia,,,Web Service Architecture Patterns.,db/reference/snam/snam2014.html#X14xcw,2014,,,,,
6780929,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_110055,,,reference/snam/X14ry,2017-07-12,,,1586,,,encyclopedia,,,Rich Communication Suite.,db/reference/snam/snam2014.html#X14ry,2014,,,,,
6780930,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100417,,,reference/snam/X18mr,2019-02-17,,,,,,encyclopedia,,,Governance.,db/reference/snam/snam2018.html#X18mr,2018,,,,,
6780931,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100287,,,reference/snam/X18if,2019-02-17,,,,,,encyclopedia,,,Distributed Process Mining.,db/reference/snam/snam2018.html#X18if,2018,,,,,
6780932,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100596,,,reference/snam/X18sf,2019-02-17,,,,,,encyclopedia,,,Link.,db/reference/snam/snam2018.html#X18sf,2018,,,,,
6780933,Dominic DiFranzo|James A. Hendler|Qingpeng Zhang,0000-0001-6039-1806,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_104,,,reference/snam/ZhangDH14,2018-11-02,,,1879-1892,,,encyclopedia,,,Social Networking on the World Wide Web.,db/reference/snam/snam2014.html#ZhangDH14,2014,,,,,
6780934,Liaquat Hossain|Rolf T. Wigand|Shihui Feng,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_110214,,,reference/snam/FengHW18,2019-02-17,,,,,,encyclopedia,,,Network Science Research Dynamic.,db/reference/snam/snam2018.html#FengHW18,2018,,,,,
6780935,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100394,,,reference/snam/X14dp,2017-07-12,,,262,,,encyclopedia,,,Connectivity.,db/reference/snam/snam2014.html#X14dp,2014,,,,,
6780936,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101238,,,reference/snam/X18xme,2019-02-17,,,,,,encyclopedia,,,Spatial Scan Statistic.,db/reference/snam/snam2018.html#X18xme,2018,,,,,
6780937,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101065,,,reference/snam/X18xhw,2019-02-17,,,,,,encyclopedia,,,Service Systems.,db/reference/snam/snam2018.html#X18xhw,2018,,,,,
6780938,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_110075,,,reference/snam/X14np,2017-07-12,,,1228,,,encyclopedia,,,ORA Toolkit.,db/reference/snam/snam2014.html#X14np,2014,,,,,
6780939,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100816,,,reference/snam/X14is,2017-07-12,,,870,,,encyclopedia,,,Matrix.,db/reference/snam/snam2014.html#X14is,2014,,,,,
6780940,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100154,,,reference/snam/X14oo,2017-07-12,,,1272,,,encyclopedia,,,Personal Communities.,db/reference/snam/snam2014.html#X14oo,2014,,,,,
6780941,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101352,,,reference/snam/X18xqa,2019-02-17,,,,,,encyclopedia,,,Time-Sensitive Recommendation.,db/reference/snam/snam2018.html#X18xqa,2018,,,,,
6780942,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100923,,,reference/snam/X14hg,2017-07-12,,,785,,,encyclopedia,,,Layered Social Networks.,db/reference/snam/snam2014.html#X14hg,2014,,,,,
6780943,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100818,,,reference/snam/X18zl,2019-02-17,,,,,,encyclopedia,,,Open Innovation Social Networks.,db/reference/snam/snam2018.html#X18zl,2018,,,,,
6780944,Hao Ma|Irwin King|Michael R. Lyu,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_189,,,reference/snam/MaKL14,2017-07-12,,,1923-1929,,,encyclopedia,,,Social Recommendation in Dynamic Networks.,db/reference/snam/snam2014.html#MaKL14,2014,,,,,
6780945,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101312,,,reference/snam/X18xou,2019-02-17,,,,,,encyclopedia,,,Targeted Advertising.,db/reference/snam/snam2018.html#X18xou,2018,,,,,
6780946,Magdalena Bielenia-Grajewska,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_205,,,reference/snam/Bielenia-Grajewska18a,2019-02-17,,,,,,encyclopedia,,,Social Network Analysis and Organizational Multimodal Representation.,db/reference/snam/snam2018.html#Bielenia-Grajewska18a,2018,,,,,
6780947,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100146,,,reference/snam/X18ea,2019-02-17,,,,,,encyclopedia,,,Communities.,db/reference/snam/snam2018.html#X18ea,2018,,,,,
6780948,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_102005,,,reference/snam/X14nv,2017-07-12,,,1228,,,encyclopedia,,,Organizational Marketing.,db/reference/snam/snam2014.html#X14nv,2014,,,,,
6780949,Vladimir Batagelj,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_110210,,,reference/snam/Batagelj18,2019-02-17,,,,,,encyclopedia,,,Python Packages for Networks.,db/reference/snam/snam2018.html#Batagelj18,2018,,,,,
6780950,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100073,,,reference/snam/X14xj,2017-07-12,,,2056,,,encyclopedia,,,Statistical Analysis.,db/reference/snam/snam2014.html#X14xj,2014,,,,,
6780951,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100549,,,reference/snam/X18qr,2019-02-17,,,,,,encyclopedia,,,Intrusion Detection.,db/reference/snam/snam2018.html#X18qr,2018,,,,,
6780952,Joseph M. Kizza|Li Yang 0001,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_94,,,reference/snam/KizzaY14,2018-02-20,,,1790-1800,,,encyclopedia,,,Social History of Computing and Online Social Communities.,db/reference/snam/snam2014.html#KizzaY14,2014,,,,,
6780953,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100452,,,reference/snam/X18no,2019-02-17,,,,,,encyclopedia,,,Group Personalization.,db/reference/snam/snam2018.html#X18no,2018,,,,,
6780954,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100217,,,reference/snam/X18gb,2019-02-17,,,,,,encyclopedia,,,Corporate Networking.,db/reference/snam/snam2018.html#X18gb,2018,,,,,
6780955,Janet Mann|Lisa Singh,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_16,,,reference/snam/SinghM14,2017-07-12,,,963-969,,,encyclopedia,,,Modeling Social Preferences Based on Social Interactions.,db/reference/snam/snam2014.html#SinghM14,2014,,,,,
6780956,Sune Lehmann,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_27,,,reference/snam/Lehmann18,2019-02-17,,,,,,encyclopedia,,,Community Detection: Current and Future Research Trends.,db/reference/snam/snam2018.html#Lehmann18,2018,,,,,
6780957,David Bermbach|Stefan Tai,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_105,,,reference/snam/TaiB18,2019-02-17,,,,,,encyclopedia,,,Cloud Computing.,db/reference/snam/snam2018.html#TaiB18,2018,,,,,
6780958,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_110028,,,reference/snam/X14wt,2017-07-12,,,1946,,,encyclopedia,,,Software.,db/reference/snam/snam2014.html#X14wt,2014,,,,,
6780959,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100448,,,reference/snam/X18nk,2019-02-17,,,,,,encyclopedia,,,Graphs in Economy.,db/reference/snam/snam2018.html#X18nk,2018,,,,,
6780960,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100471,,,reference/snam/X14mm,2017-07-12,,,1171,,,encyclopedia,,,Old Boys Network.,db/reference/snam/snam2014.html#X14mm,2014,,,,,
6780961,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101231,,,reference/snam/X18xlz,2019-02-17,,,,,,encyclopedia,,,Spam Review.,db/reference/snam/snam2018.html#X18xlz,2018,,,,,
6780962,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101401,,,reference/snam/X18xrp,2019-02-17,,,,,,encyclopedia,,,Urban Form.,db/reference/snam/snam2018.html#X18xrp,2018,,,,,
6780963,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100905,,,reference/snam/X18xcn,2019-02-17,,,,,,encyclopedia,,,Privacy.,db/reference/snam/snam2018.html#X18xcn,2018,,,,,
6780964,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_110112,,,reference/snam/X14zm,2017-07-12,,,2129,,,encyclopedia,,,Text Mining.,db/reference/snam/snam2014.html#X14zm,2014,,,,,
6780965,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100263,,,reference/snam/X18hi,2019-02-17,,,,,,encyclopedia,,,DeepGraph.,db/reference/snam/snam2018.html#X18hi,2018,,,,,
6780966,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100871,,,reference/snam/X14up,2017-07-12,,,1770,,,encyclopedia,,,Social Classification.,db/reference/snam/snam2014.html#X14up,2014,,,,,
6780967,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100687,,,reference/snam/X18vf,2019-02-17,,,,,,encyclopedia,,,Monte Carlo Algorithm.,db/reference/snam/snam2018.html#X18vf,2018,,,,,
6780968,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101407,,,reference/snam/X18xru,2019-02-17,,,,,,encyclopedia,,,User Behavior Modeling.,db/reference/snam/snam2018.html#X18xru,2018,,,,,
6780969,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_110064,,,reference/snam/X14th,2017-07-12,,,1669,,,encyclopedia,,,Semantic Social Web.,db/reference/snam/snam2014.html#X14th,2014,,,,,
6780970,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100446,,,reference/snam/X14dz,2017-07-12,,,269,,,encyclopedia,,,Continuous Query Processing.,db/reference/snam/snam2014.html#X14dz,2014,,,,,
6780971,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100226,,,reference/snam/X18gk,2019-02-17,,,,,,encyclopedia,,,Crowdsourcing.,db/reference/snam/snam2018.html#X18gk,2018,,,,,
6780972,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100713,,,reference/snam/X18we,2019-02-17,,,,,,encyclopedia,,,Navigation.,db/reference/snam/snam2018.html#X18we,2018,,,,,
6780973,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101079,,,reference/snam/X18xij,2019-02-17,,,,,,encyclopedia,,,SIoT.,db/reference/snam/snam2018.html#X18xij,2018,,,,,
6780974,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100064,,,reference/snam/X14xdg,2017-07-12,,,2437,,,encyclopedia,,,YouTube.,db/reference/snam/snam2014.html#X14xdg,2014,,,,,
6780975,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100447,,,reference/snam/X18nj,2019-02-17,,,,,,encyclopedia,,,Graphics Processors.,db/reference/snam/snam2018.html#X18nj,2018,,,,,
6780976,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100996,,,reference/snam/X18xfp,2019-02-17,,,,,,encyclopedia,,,Restructuring Social Networks.,db/reference/snam/snam2018.html#X18xfp,2018,,,,,
6780977,Klaus Berberich,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_128,,,reference/snam/Berberich18,2019-02-17,,,,,,encyclopedia,,,Web Archives.,db/reference/snam/snam2018.html#Berberich18,2018,,,,,
6780978,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100242,,,reference/snam/X14mz,2017-07-12,,,1200,,,encyclopedia,,,Online Retail.,db/reference/snam/snam2014.html#X14mz,2014,,,,,
6780979,,,Encyclopedia of Social Network Analysis and Mining,,,,,,https://doi.org/10.1007/978-1-4614-6170-8_100997,,,reference/snam/X14yo,2017-07-12,,,2102,,,encyclopedia,,,Surveys.,db/reference/snam/snam2014.html#X14yo,2014,,,,,
6780980,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100354,,,reference/snam/X18kk,2019-02-17,,,,,,encyclopedia,,,Evolution of Communities.,db/reference/snam/snam2018.html#X18kk,2018,,,,,
6780981,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100106,,,reference/snam/X18cv,2019-02-17,,,,,,encyclopedia,,,Cluster Description.,db/reference/snam/snam2018.html#X18cv,2018,,,,,
6780982,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_100409,,,reference/snam/X18mj,2019-02-17,,,,,,encyclopedia,,,Geo-Location Service.,db/reference/snam/snam2018.html#X18mj,2018,,,,,
6780983,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101451,,,reference/snam/X18xtd,2019-02-17,,,,,,encyclopedia,,,Water Army.,db/reference/snam/snam2018.html#X18xtd,2018,,,,,
6780984,,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_101288,,,reference/snam/X18xny,2019-02-17,,,,,,encyclopedia,,,Subgraph Matching.,db/reference/snam/snam2018.html#X18xny,2018,,,,,
6780985,Preslav Nakov,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_110167,,,reference/snam/Nakov18,2019-02-17,,,,,,encyclopedia,,,Semantic Sentiment Analysis of Twitter Data.,db/reference/snam/snam2018.html#Nakov18,2018,,,,,
6780986,Jennifer Jie Xu|Michael Chau|Tim M. H. Li,,Encyclopedia of Social Network Analysis and Mining. 2nd Ed.,,,,,reference/snam/2018,https://doi.org/10.1007/978-1-4939-7131-2_216,,,reference/snam/LiXC18,2019-02-17,,,,,,encyclopedia,,,Competition Within and Between Communities in Social Networks.,db/reference/snam/snam2018.html#LiXC18,2018,,,,,
