6787106,Andreas Koch 0001|Christian Riegger|Ilia Petrov|Sergey Hardock|Tobias Vinçon,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_202-1,,,reference/bdt/Petrov0VHR19,2019-02-14,,,,,,encyclopedia,,,Hardware-Assisted Transaction Processing: NVM.,db/reference/bdt/1.html#Petrov0VHR19,2019,,,,,,
6787107,Adela del-Río-Ortega|Antonio Ruiz-Cortés|Manuel Resinas,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_99-1,,,reference/bdt/del-Rio-OrtegaRR19,2019-02-14,,,,,,encyclopedia,,,Business Process Performance Measurement.,db/reference/bdt/1.html#del-Rio-OrtegaRR19,2019,,,,,,
6787108,Dirk Fahland,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_93-1,,,reference/bdt/Fahland19,2019-02-14,,,,,,encyclopedia,,,Artifact-Centric Process Mining.,db/reference/bdt/1.html#Fahland19,2019,,,,,,
6787109,Chiara Di Francescomarino,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_105-1,,,reference/bdt/Francescomarino19,2019-02-14,,,,,,encyclopedia,,,Predictive Business Process Monitoring.,db/reference/bdt/1.html#Francescomarino19,2019,,,,,,
6787110,Vincenzo Moscato,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_29-1,,,reference/bdt/Moscato19,2019-02-14,,,,,,encyclopedia,,,Big Data in Cultural Heritage.,db/reference/bdt/1.html#Moscato19,2019,,,,,,
6787111,Jeyhun Karimov,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_299-1,,,reference/bdt/Karimov19,2019-02-14,,,,,,encyclopedia,,,Stream Benchmarks.,db/reference/bdt/1.html#Karimov19,2019,,,,,,
6787112,András A. Benczúr|Levente Kocsis|Róbert Pálovics,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_329-1,,,reference/bdt/BenczurKP19,2019-02-14,,,,,,encyclopedia,,,Online Machine Learning Algorithms over Data Streams.,db/reference/bdt/1.html#BenczurKP19,2019,,,,,,
6787113,Nicolas Michael,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_134-1,,,reference/bdt/Michael19,2019-02-14,,,,,,encyclopedia,,,Benchmark Harness.,db/reference/bdt/1.html#Michael19,2019,,,,,,
6787114,Florian Skopik|Giuseppe Settanni|Markus Wurzenberger,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_163-1,,,reference/bdt/WurzenbergerSS19,2019-02-14,,,,,,encyclopedia,,,Big Data for Cybersecurity.,db/reference/bdt/1.html#WurzenbergerSS19,2019,,,,,,
6787115,Nikolay Yakovets|Semih Salihoglu,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_215-1,,,reference/bdt/SalihogluY19,2019-02-14,,,,,,encyclopedia,,,Graph Query Processing.,db/reference/bdt/1.html#SalihogluY19,2019,,,,,,
6787116,Armin O. Schmitt|Lena Wiese|Mehmet Gültas,,Encyclopedia of Big Data Technologies,,,,,reference/bdt/2019,https://doi.org/10.1007/978-3-319-63962-8_32-1,,,reference/bdt/WieseSG19,2019-02-14,,,,,,encyclopedia,,,Big Data Technologies for DNA Sequencing.,db/reference/bdt/1.html#WieseSG19,2019,,,,,,
6787118,Claude Castelluccia|Gergely Biczók|Gergely Ács,,Handbook of Mobile Data Privacy,,,,,reference/sp/2018mdp,https://doi.org/10.1007/978-3-319-98161-1_12,,,reference/sp/AcsBC18,2018-11-06,,,307-335,,,encyclopedia,,,Privacy-Preserving Release of Spatio-Temporal Density.,db/reference/sp/mdp2018.html#AcsBC18,2018,,,,,,
6787119,Irina Perfilieva,,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_7,,,reference/sp/Perfilieva15,2017-05-16,,,113-130,,,,,,F-Transform.,db/reference/sp/ci2015.html#Perfilieva15,2015,,,,,,
6787120,Dain Kaplan|Masashi Sugiyama|Mehdi Elahi|Neil Rubens,0000-0003-2203-9195,Recommender Systems Handbook,,,,,reference/sp/2015rsh,https://doi.org/10.1007/978-1-4899-7637-6_24,,,reference/sp/RubensESK15,2017-07-12,,,809-846,,,encyclopedia,,,Active Learning in Recommender Systems.,db/reference/sp/rsh2015.html#RubensESK15,2015,,,,,,
6787121,Rubén Ruiz|Thomas Stützle,,Handbook of Heuristics,,,,,reference/sp/2018heuristics,https://doi.org/10.1007/978-3-319-07124-4_8,,,reference/sp/StutzleR18a,2018-11-06,,,579-605,,,encyclopedia,,,Iterated Local Search.,db/reference/sp/heuristics2018.html#StutzleR18a,2018,,,,,,
6787122,Ekaterina Vladislavleva|Guido Smits|Mark E. Kotanchek,,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_57,,,reference/sp/VladislavlevaSK15,2017-05-16,,,1143-1157,,,,,,Computational Intelligence in Industrial Applications.,db/reference/sp/ci2015.html#VladislavlevaSK15,2015,,,,,,
6787123,Nikola Kasabov,0000-0003-4433-7521,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_40,,,reference/sp/Kasabov15,2017-11-06,,,771-782,,,,,,Evolving Connectionist Systems: From Neuro-Fuzzy-, to Spiking- and Neuro-Genetic.,db/reference/sp/ci2015.html#Kasabov15,,,,,,
6787124,Frank Natterer,,Handbook of Mathematical Methods in Imaging,,,,,reference/sp/2015mmi,https://doi.org/10.1007/978-1-4939-0790-8_37,,,reference/sp/Natterer15,2017-07-12,,,1253-1278,,,encyclopedia,,,Sonic Imaging.,db/reference/sp/mmi2015.html#Natterer15,2015,,,,,,
6787125,Jan Modersitzki|Lars Ruthotto,,Handbook of Mathematical Methods in Imaging,,,,,reference/sp/2015mmi,https://doi.org/10.1007/978-1-4939-0790-8_39,,,reference/sp/RuthottoM15,2017-07-12,,,2005-2051,,,encyclopedia,,,Non-linear Image Registration.,db/reference/sp/mmi2015.html#RuthottoM15,2015,,,,,,
6787126,Alexander Tuzhilin|Gediminas Adomavicius,,Recommender Systems Handbook,,,,,reference/sp/2015rsh,https://doi.org/10.1007/978-1-4899-7637-6_6|https://www.wikidata.org/entity/Q56287484,,,reference/sp/AdomaviciusT15,2018-11-14,,,191-226,,,encyclopedia,,,Context-Aware Recommender Systems.,db/reference/sp/rsh2015.html#AdomaviciusT15,2015,,,,,,
6787127,Ian Horrocks|Peter F. Patel-Schneider,0000-0002-2685-7462,Handbook of Semantic Web Technologies,,,,,reference/sp/2011semweb,https://doi.org/10.1007/978-3-540-92913-0_9|https://www.wikidata.org/entity/Q56988627,,,reference/sp/HorrocksP11,2018-11-14,,,365-398,,,encyclopedia,,,KR and Reasoning on the Semantic Web: OWL.,db/reference/sp/semweb2011.html#HorrocksP11,2011,,,,,,
6787128,Ashwin Machanavajjhala|Xi He,,Handbook of Mobile Data Privacy,,,,,reference/sp/2018mdp,https://doi.org/10.1007/978-3-319-98161-1_5,,,reference/sp/MachanavajjhalaH18,2018-11-06,,,97-127,,,encyclopedia,,,Analyzing Your Location Data with Provable Privacy Guarantees.,db/reference/sp/mdp2018.html#MachanavajjhalaH18,2018,,,,,,
6787129,Ciro Castiello|Corrado Mencar|José M. Alonso,0000-0001-8712-023X|0000-0003-3673-421X,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_14|https://www.wikidata.org/entity/Q57574059,,,reference/sp/AlonsoCM15,2018-11-14,,,219-237,,,,,,Interpretability of Fuzzy Systems: Current Research Trends and Prospects.,db/reference/sp/ci2015.html#AlonsoCM15,2015,,,,,,
6787130,Ji Zhang|Jifu Zhang|Meikang Qiu|Minghua Jiang|Xiao Qin 0001|Xunfei Jiang,,Handbook on Data Centers,,,,,reference/sp/2015dc,https://doi.org/10.1007/978-1-4939-2092-1_30,,,reference/sp/JiangZQQJZ15,2017-11-11,,,915-943,,,encyclopedia,,,Thermal Modeling and Management of Storage Systems in Data Centers.,db/reference/sp/dc2015.html#JiangZQQJZ15,2015,,,,,,
6787131,Patrick Meier,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_11,,,reference/sp/Meier13,2017-07-12,,,95-104,,,encyclopedia,,,Human Computation for Disaster Response.,db/reference/sp/hc2013.html#Meier13,2013,,,,,,
6787132,David Alan Grier,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_3,,,reference/sp/Grier13,2017-07-12,,,13-23,,,encyclopedia,,,Human Computation and Divided Labor - The Precursors of Modern Crowdsourcing.,db/reference/sp/hc2013.html#Grier13,2013,,,,,,
6787133,Winter Mason,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_35,,,reference/sp/Mason13,2017-07-12,,,463-474,,,encyclopedia,,,Collective Search as Human Computation.,db/reference/sp/hc2013.html#Mason13,2013,,,,,,
6787134,Linda J. Larson-Prior,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_5,,,reference/sp/Larson-Prior13,2017-07-12,,,39-49,,,encyclopedia,,,Parallels in Neural and Human Communication Networks.,db/reference/sp/hc2013.html#Larson-Prior13,2013,,,,,,
6787135,Dominic DiFranzo|James A. Hendler,0000-0001-6039-1806,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_39,,,reference/sp/DiFranzoH13,2018-11-02,,,523-530,,,encyclopedia,,,The Semantic Web and the Next Generation of Human Computation.,db/reference/sp/hc2013.html#DiFranzoH13,2013,,,,,,
6787136,Fabien L. Gandon|Ioan Toma|Reto Krummenacher|Sung-Kook Han,,Handbook of Semantic Web Technologies,,,,,reference/sp/2011semweb,https://doi.org/10.1007/978-3-540-92913-0_4,,,reference/sp/GandonKHT11,2017-07-12,,,117-155,,,encyclopedia,,,Semantic Annotation and Retrieval: RDF.,db/reference/sp/semweb2011.html#GandonKHT11,2011,,,,,,
6787137,Heiko Hamann|Nikolaus Correll,,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_74,,,reference/sp/CorrellH15,2017-05-16,,,1423-1432,,,,,,Probabilistic Modeling of Swarming Systems.,db/reference/sp/ci2015.html#CorrellH15,2015,,,,,,
6787138,Jano I. van Hemert,,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_65,,,reference/sp/Hemert15,2017-05-16,,,1271-1288,,,,,,Evolutionary Computation and Constraint Satisfaction.,db/reference/sp/ci2015.html#Hemert15,2015,,,,,,
6787139,Anne Auger|Dirk V. Arnold|Nikolaus Hansen,,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_44,,,reference/sp/HansenAA15,2017-05-16,,,871-898,,,,,,Evolution Strategies.,db/reference/sp/ci2015.html#HansenAA15,2015,,,,,,
6787140,A. Korobenko|M.-C. Hsu|Y. Bazilevs,,Handbook of Dynamic Data Driven Applications Systems,,,,,reference/sp/2018dddas,https://doi.org/10.1007/978-3-319-95504-9_8,,,reference/sp/KorobenkoHB18,2018-11-28,,,155-171,,,,,,A Computational Steering Framework for Large-Scale Composite Structures.,db/reference/sp/dddas2018.html#KorobenkoHB18,2018,,,,,,
6787141,Stuart Reeves,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_32,,,reference/sp/Reeves13,2017-07-12,,,411-419,,,encyclopedia,,,Human-Computer Interaction Issues in Human Computation.,db/reference/sp/hc2013.html#Reeves13,2013,,,,,,
6787142,Gunther Uhlmann|Matti Lassas|Mikko Salo,,Handbook of Mathematical Methods in Imaging,,,,,reference/sp/2015mmi,https://doi.org/10.1007/978-1-4939-0790-8_52,,,reference/sp/LassasSU15,2017-07-12,,,1205-1252,,,encyclopedia,,,Wave Phenomena.,db/reference/sp/mmi2015.html#LassasSU15,2015,,,,,,
6787143,Thomas Bartz-Beielstein,0000-0002-5938-5158,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_56,,,reference/sp/Bartz-Beielstein15,2017-06-14,,,1127-1142,,,,,,How to Create Generalizable Results.,db/reference/sp/ci2015.html#Bartz-Beielstein15,2015,,,,,,
6787144,Per Kristian Lehre|Pietro Simone Oliveto,,Handbook of Heuristics,,,,,reference/sp/2018heuristics,https://doi.org/10.1007/978-3-319-07124-4_35,,,reference/sp/LehreO18,2018-11-06,,,849-884,,,encyclopedia,,,Theoretical Analysis of Stochastic Search Algorithms.,db/reference/sp/heuristics2018.html#LehreO18,2018,,,,,,
6787145,Giovanni Livraga|Pierangela Samarati|Sabrina De Capitani di Vimercati|Sara Foresti,0000-0001-7395-4620|0000-0003-2661-8573,Handbook on Data Centers,,,,,reference/sp/2015dc,https://doi.org/10.1007/978-1-4939-2092-1_33,,,reference/sp/VimercatiFLS15,2017-09-16,,,997-1027,,,encyclopedia,,,Selective and Private Access to Outsourced Data Centers.,db/reference/sp/dc2015.html#VimercatiFLS15,2015,,,,,,
6787146,Neil J. Hurley|Pablo Castells|Saul Vargas,0000-0001-8428-2866|0000-0002-3459-3102,Recommender Systems Handbook,,,,,reference/sp/2015rsh,https://doi.org/10.1007/978-1-4899-7637-6_26,,,reference/sp/CastellsHV15,2017-07-12,,,881-918,,,encyclopedia,,,Novelty and Diversity in Recommender Systems.,db/reference/sp/rsh2015.html#CastellsHV15,2015,,,,,,
6787147,Babar Zahoor|Bibrak Qamar|Raihan Ur Rasool,,Handbook on Data Centers,,,,,reference/sp/2015dc,https://doi.org/10.1007/978-1-4939-2092-1_39,,,reference/sp/ZahoorQR15,2017-07-12,,,1155-1170,,,encyclopedia,,,Central Management of Datacenters.,db/reference/sp/dc2015.html#ZahoorQR15,2015,,,,,,
6787148,David Corne|Michael A. Lones,,Handbook of Heuristics,,,,,reference/sp/2018heuristics,https://doi.org/10.1007/978-3-319-07124-4_27,,,reference/sp/CorneL18,2018-11-06,,,409-430,,,encyclopedia,,,Evolutionary Algorithms.,db/reference/sp/heuristics2018.html#CorneL18,2018,,,,,,
6787149,Christiane Pöschl|Otmar Scherzer,,Handbook of Mathematical Methods in Imaging,,,,,reference/sp/2015mmi,https://doi.org/10.1007/978-1-4939-0790-8_4,,,reference/sp/PoschlS15,2017-07-12,,,125-155,,,encyclopedia,,,Distance Measures and Applications to Multimodal Variational Imaging.,db/reference/sp/mmi2015.html#PoschlS15,2015,,,,,,
6787150,Peng Dai,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_49,,,reference/sp/Dai13,2017-07-12,,,625-632,,,encyclopedia,,,Constructing Crowdsourced Workflows.,db/reference/sp/hc2013.html#Dai13,2013,,,,,,
6787151,Alecia M. Santuzzi|Christopher J. Budnick|Derrick L. Cogburn,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_57,,,reference/sp/SantuzziBC13,2017-07-12,,,715-723,,,encyclopedia,,,Human Computation and Collaboration: Identifying Unique Social Processes in Virtual Contexts.,db/reference/sp/hc2013.html#SantuzziBC13,2013,,,,,,
6787152,Yolanda Gil,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_24,,,reference/sp/Gil13,2017-07-12,,,285-296,,,encyclopedia,,,Social Knowledge Collection.,db/reference/sp/hc2013.html#Gil13,2013,,,,,,
6787153,Arik Friedman|Bart P. Knijnenburg|Kris Vanhecke|Luc Martens|Shlomo Berkovsky,0000-0003-2638-4121,Recommender Systems Handbook,,,,,reference/sp/2015rsh,https://doi.org/10.1007/978-1-4899-7637-6_19,,,reference/sp/FriedmanKVMB15,2018-11-02,,,649-688,,,encyclopedia,,,Privacy Aspects of Recommender Systems.,db/reference/sp/rsh2015.html#FriedmanKVMB15,2015,,,,,,
6787154,Dan Thomsen,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_66,,,reference/sp/Thomsen13a,2017-07-12,,,819-821,,,encyclopedia,,,Introduction to Security and Policy Section.,db/reference/sp/hc2013.html#Thomsen13a,2013,,,,,,
6787155,Christian Desrosiers|George Karypis|Xia Ning,,Recommender Systems Handbook,,,,,reference/sp/2015rsh,https://doi.org/10.1007/978-1-4899-7637-6_2,,,reference/sp/NingDK15,2017-07-12,,,37-76,,,encyclopedia,,,A Comprehensive Survey of Neighborhood-Based Recommendation Methods.,db/reference/sp/rsh2015.html#NingDK15,2015,,,,,,
6787156,Ido Guy,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_52,,,reference/sp/Guy13,2017-07-12,,,649-671,,,encyclopedia,,,Algorithms for Social Recommendation.,db/reference/sp/hc2013.html#Guy13,2013,,,,,,
6787157,Robert M. Bell|Yehuda Koren,,Recommender Systems Handbook,,,,,reference/sp/2015rsh,https://doi.org/10.1007/978-1-4899-7637-6_3,,,reference/sp/KorenB15,2017-07-12,,,77-118,,,encyclopedia,,,Advances in Collaborative Filtering.,db/reference/sp/rsh2015.html#KorenB15,2015,,,,,,
6787158,Manuel López-Ibáñez 0001|Marco Dorigo|Thomas Stützle,,Handbook of Heuristics,,,,,reference/sp/2018heuristics,https://doi.org/10.1007/978-3-319-07124-4_21,,,reference/sp/0001SD18,2018-11-06,,,371-407,,,encyclopedia,,,Ant Colony Optimization: A Component-Wise Overview.,db/reference/sp/heuristics2018.html#0001SD18,2018,,,,,,
6787159,Li Chen|Marko Tkalcic,0000-0002-0831-5512,Recommender Systems Handbook,,,,,reference/sp/2015rsh,https://doi.org/10.1007/978-1-4899-7637-6_21,,,reference/sp/TkalcicC15,2018-11-02,,,715-739,,,encyclopedia,,,Personality and Recommender Systems.,db/reference/sp/rsh2015.html#TkalcicC15,2015,,,,,,
6787160,Helena Ramalhinho Lourenço|Martín Gómez Ravetti,,Handbook of Heuristics,,,,,reference/sp/2018heuristics,https://doi.org/10.1007/978-3-319-07124-4_54,,,reference/sp/LourencoR18,2018-11-06,,,1241-1258,,,encyclopedia,,,Supply Chain Management.,db/reference/sp/heuristics2018.html#LourencoR18,2018,,,,,,
6787161,Oscar Montiel Ross|Roberto Sepúlveda Cruz,0000-0002-7060-9204,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_76,,,reference/sp/RossC15,2017-06-09,,,1451-1477,,,,,,Evolving Embedded Fuzzy Controllers.,db/reference/sp/ci2015.html#RossC15,2015,,,,,,
6787162,Anna Kolesárová|Magda Komorníková|Radko Mesiar,,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_4,,,reference/sp/MesiarKK15,2017-05-16,,,61-74,,,,,,Aggregation Functions on [0, 1].,db/reference/sp/ci2015.html#MesiarKK15,,,,,,
6787163,Abdullah Alsheddy|Ahmad Alhindi|Christos Voudouris|Edward P. K. Tsang,,Handbook of Heuristics,,,,,reference/sp/2018heuristics,https://doi.org/10.1007/978-3-319-07124-4_2,,,reference/sp/AlsheddyVTA18,2018-11-06,,,261-297,,,encyclopedia,,,Guided Local Search.,db/reference/sp/heuristics2018.html#AlsheddyVTA18,2018,,,,,,
6787164,Habib Ammari|Hyeonbae Kang,,Handbook of Mathematical Methods in Imaging,,,,,reference/sp/2015mmi,https://doi.org/10.1007/978-1-4939-0790-8_47,,,reference/sp/AmmariK15,2017-07-12,,,535-590,,,encyclopedia,,,Expansion Methods.,db/reference/sp/mmi2015.html#AmmariK15,2015,,,,,,
6787165,Antonio Sanfilippo|Jereme Haack|Roderick M. Riensche|Scott Butner,0000-0001-7097-4562,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_65,,,reference/sp/SanfilippoRHB13,2017-07-12,,,803-815,,,encyclopedia,,,Psychosocial and Cultural Modeling in Human Computation Systems: A Gamification Approach.,db/reference/sp/hc2013.html#SanfilippoRHB13,2013,,,,,,
6787166,Fawaz S. Bokhari|Samee U. Khan|Shaista Habib,,Handbook on Data Centers,,,,,reference/sp/2015dc,https://doi.org/10.1007/978-1-4939-2092-1_16,,,reference/sp/HabibBK15,2017-07-12,,,507-532,,,encyclopedia,,,Routing Techniques in Data Center Networks.,db/reference/sp/dc2015.html#HabibBK15,2015,,,,,,
6787167,Christian Moewes|Ralf Mikut|Rudolf Kruse,,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_17,,,reference/sp/MoewesMK15,2017-05-16,,,269-283,,,,,,Fuzzy Control.,db/reference/sp/ci2015.html#MoewesMK15,2015,,,,,,
6787168,Alberto José Bugarín Diz|Ismael Rodríguez-Fdez|Manuel Mucientes,,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_20,,,reference/sp/Rodriguez-FdezMD15,2017-05-16,,,313-328,,,,,,Application of Fuzzy Techniques to Autonomous Robots.,db/reference/sp/ci2015.html#Rodriguez-FdezMD15,2015,,,,,,
6787169,Stefan Voß|Éric D. Taillard,,Handbook of Heuristics,,,,,reference/sp/2018heuristics,https://doi.org/10.1007/978-3-319-07124-4_31,,,reference/sp/TaillardV18,2018-11-06,,,687-701,,,encyclopedia,,,POPMUSIC.,db/reference/sp/heuristics2018.html#TaillardV18,2018,,,,,,
6787170,Ana Lucila Sandoval Orozco|Cláudia Jacy Barenco Abbas|Luis Javier García-Villalba,0000-0002-2846-9017,Handbook on Data Centers,,,,,reference/sp/2015dc,https://doi.org/10.1007/978-1-4939-2092-1_40,,,reference/sp/AbbasOG15,2017-07-12,,,1171-1183,,,encyclopedia,,,Monitoring of Data Centers using Wireless Sensor Networks.,db/reference/sp/dc2015.html#AbbasOG15,2015,,,,,,
6787171,Asad W. Malik|Samee U. Khan,,Handbook on Data Centers,,,,,reference/sp/2015dc,https://doi.org/10.1007/978-1-4939-2092-1_28,,,reference/sp/MalikK15,2017-07-12,,,839-855,,,encyclopedia,,,Data Center Modeling and Simulation Using OMNeT++.,db/reference/sp/dc2015.html#MalikK15,2015,,,,,,
6787172,El-Ghazali Talbi|Grégoire Danoy|Pascal Bouvry|Reinhard Schneider 0002|Roland Krause|Sune S. Nielsen|Wiktor Jurkowski,,Handbook of Heuristics,,,,,reference/sp/2018heuristics,https://doi.org/10.1007/978-3-319-07124-4_59,,,reference/sp/NielsenDJK0TB18,2018-11-06,,,999-1023,,,encyclopedia,,,Evolutionary Algorithms for the Inverse Protein Folding Problem.,db/reference/sp/heuristics2018.html#NielsenDJK0TB18,2018,,,,,,
6787173,Max A. Little|Paul Wicks,0000-0002-2293-9284,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_12|https://www.wikidata.org/entity/Q57357812,,,reference/sp/WicksL13,2018-11-14,,,105-129,,,encyclopedia,,,The Virtuous Circle of the Quantified Self: A Human Computational Approach to Improved Health Outcomes.,db/reference/sp/hc2013.html#WicksL13,2013,,,,,,
6787174,Aram Galstyan,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_63,,,reference/sp/Galstyan13,2017-07-12,,,779-789,,,encyclopedia,,,Activation Cascades in Structured Populations.,db/reference/sp/hc2013.html#Galstyan13,2013,,,,,,
6787175,Alexander Mendiburu|José Antonio Lozano|Leticia Hernando|Rafael Martí,,Handbook of Heuristics,,,,,reference/sp/2018heuristics,https://doi.org/10.1007/978-3-319-07124-4_1,,,reference/sp/MartiLMH18,2019-02-21,,,155-175,,,encyclopedia,,,Multi-start Methods.,db/reference/sp/heuristics2018.html#MartiLMH18,2018,,,,,,
6787176,Luis Magdalena,0000-0001-7639-8906,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_13,,,reference/sp/Magdalena15,2017-06-09,,,203-218,,,,,,Fuzzy Rule-Based Systems.,db/reference/sp/ci2015.html#Magdalena15,2015,,,,,,
6787178,Jesús Contreras|Mark Greaves|Mark Radoff|Mike Davis|Rose Lockwood|V. Richard Benjamins,,Handbook of Semantic Web Technologies,,,,,reference/sp/2011semweb,https://doi.org/10.1007/978-3-540-92913-0_15,,,reference/sp/BenjaminsRDGLC11,2017-07-12,,,619-657,,,encyclopedia,,,Semantic Technology Adoption: A Business Perspective.,db/reference/sp/semweb2011.html#BenjaminsRDGLC11,2011,,,,,,
6787179,Michael J. Witbrock,0000-0002-7554-0971,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_37,,,reference/sp/Witbrock13,2018-11-02,,,505-508,,,encyclopedia,,,Infrastructure and Architecture for Human Computer Intelligent Collaboration.,db/reference/sp/hc2013.html#Witbrock13,2013,,,,,,
6787180,Balasubramaniam Jayaram|Joan Torrens|Michal Baczynski 0001|Sebastià Massanet,0000-0001-8243-5013|0000-0002-5066-2913,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_12,,,reference/sp/BaczynskiJMT15,2018-01-07,,,183-202,,,,,,Fuzzy Implications: Past, Present, and Future.,,,,,,
6787181,Bonnie A. Nardi,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_78,,,reference/sp/Nardi13,2017-07-12,,,1011-1020,,,encyclopedia,,,The Role of Human Computation in Sustainability, or, Social Progress Is Made of Fossil Fuels.,,,,,,
6787182,Hamish Cunningham|Kalina Bontcheva,,Handbook of Semantic Web Technologies,,,,,reference/sp/2011semweb,https://doi.org/10.1007/978-3-540-92913-0_3,,,reference/sp/BontchevaC11,2017-07-12,,,77-116,,,encyclopedia,,,Semantic Annotations and Retrieval: Manual, Semiautomatic, and Automatic Generation.,,,,,,
6787183,Harrison Stratton|Jennie Si,,Handbook of Computational Intelligence,,,,,reference/sp/2015ci,https://doi.org/10.1007/978-3-662-43505-2_34,,,reference/sp/StrattonS15,2017-05-16,,,649-663,,,,,,Computational Neuroscience - Biophysical Modeling of Neural Systems.,db/reference/sp/ci2015.html#StrattonS15,2015,,,,,,
6787184,Gabriele Paolacci|Jesse Chandler|Pam Mueller,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_30,,,reference/sp/ChandlerPM13,2017-07-12,,,377-392,,,encyclopedia,,,Risks and Rewards of Crowdsourcing Marketplaces.,db/reference/sp/hc2013.html#ChandlerPM13,2013,,,,,,
6787185,Helmut Nechansky,,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_8,,,reference/sp/Nechansky13,2017-07-12,,,71-81,,,encyclopedia,,,Epistemological Issues in Human Computation.,db/reference/sp/hc2013.html#Nechansky13,2013,,,,,,
6787186,Elena Ferrari|Marco Viviani,0000-0002-2274-9050|0000-0002-7312-6769,Handbook of Human Computation,,,,,reference/sp/2013hc,https://doi.org/10.1007/978-1-4614-8806-4_70,,,reference/sp/FerrariV13,2018-11-02,,,857-878,,,encyclopedia,,,Privacy in Social Collaboration.,db/reference/sp/hc2013.html#FerrariV13,2013,,,,,,
