73809,Gieeneke van Veenen,,Data Security for Health Care (1),,,,,series/shti/31,https://doi.org/10.3233/978-1-60750-875-5-207,,,series/shti/Veenen96,2018-03-19,,,207-226,,,,,,Guidelines for Secure System Implementation for Health Care Management.,db/series/shti/shti31.html#Veenen96,1996,,,
73810,Alessandro Mauro|Claudio Trotti|Daniel Bulla|Enrico Molinari|Francesco Menegoni|Giovanni Albani|Giuseppe Riva|Riccardo Pignatti,0000-0001-8132-694X|0000-0001-9072-7454|0000-0003-3657-106X,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-204,,,series/shti/AlbaniRBMPTMM09,2017-06-09,,,204-207,,,,,,Behaviour of Motor Disabilities and Appearance of Visual Hallucinations in Patients with Parkinson's Disease in a Virtual Environment.,db/series/shti/shti144.html#AlbaniRBMPTMM09,2009,,,
73811,Andreas Mühlberger|Ljubica Lozo|Marc Hettinger|Mathias Müller|Roland Neumann,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-133,,,series/shti/MuhlbergerNLMH12,2017-05-29,,,133-137,,,,,,Bottom-Up and Top-Down Influences of Beliefs on Emotional Responses: Fear of Heights in a Virtual Environment.,db/series/shti/shti181.html#MuhlbergerNLMH12,2012,,,
73812,Antonio Mancina|Christian Castelli|Daniele Sartiano|Filippo Banno|Francesca Sernissi|Mauro Marinoni|Paolo Bongioanni|Raffaello Brondi|Sara Bendinelli,0000-0002-0767-1558|0000-0002-7041-9777,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-100,,,series/shti/BrondiBBCMMSSB13,2017-06-09,,,100-104,,,,,,Drugs Don't Work in Patients Who Don't Take Them: Dr. Drin, The New ICT Paradigm For Chronic Therapies.,db/series/shti/shti191.html#BrondiBBCMMSSB13,,,
73813,Ann DeSmet|Heidi Vandebosch|Ilse De Bourdeaudhuij|Karolien Poels|Katrien Van Cleemput|Sara Bastiaensens,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-58,,,series/shti/DeSmetBCPVB12,2017-05-29,,,58-63,,,,,,Mobilizing Bystanders of Cyberbullying: an Exploratory Study into Behavioural Determinants of Defending the Victim.,db/series/shti/shti181.html#DeSmetBCPVB12,2012,,,
73814,Kees Louwerse,,Towards Security in Medical Telematics,,,,,series/shti/27,https://doi.org/10.3233/978-1-60750-871-7-145,,,series/shti/Louwerse96,2018-03-19,,,145-147,,,,,,How to assure security: CEN standards, Directives, or European Guidelines?,,,
73815,Beatriz Rey|José Antonio Lozano|Mariano Alcañiz,0000-0001-9207-0636,Cybertherapy,,,,,series/shti/99,https://doi.org/10.3233/978-1-60750-943-1-181,,,series/shti/ReyAL04,2018-11-02,,,181-197,,,,,,New Technologies for Providing Remote Psychological Treatments.,db/series/shti/shti99.html#ReyAL04,2004,,,
73816,Hannah Faye Chua|Israel Liberzon|Robert C. Welsh|Thad A. Polk|Victor J. Strecher,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-174,,,series/shti/ChuaPWLS09,2017-05-30,,,174-178,,,,,,Neural Responses to Elements of a Web-Based Smoking Cessation Program.,db/series/shti/shti144.html#ChuaPWLS09,2009,,,
73817,Claudine J. C. Lamoth|Klaas Postema|Simone R. Caljouw,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/167,https://doi.org/10.3233/978-1-60750-766-6-159,,,series/shti/LamothCP11,2017-06-01,,,159-164,,,,,,Active Video Gaming to Improve Balance in the Elderly.,db/series/shti/shti167.html#LamothCP11,2011,,,
73818,Barbara Corra|Barbara Poletti|Federica Pallavicini|Francesca Morganti|Giuseppe Riva|Laura Carelli|Simona Raspelli|Vincenzo Silani,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/167,https://doi.org/10.3233/978-1-60750-766-6-92,,,series/shti/RaspelliPCMPCSR11,2017-06-01,,,92-97,,,,,,Validation of a Neuro Virtual Reality-based Version of the Multiple Errands Test for the Assessment of Executive Functions.,db/series/shti/shti167.html#RaspelliPCMPCSR11,2011,,,
73819,Anna Glibowska|Anna Siatkowska|Brenda K. Wiederhold|Dorota Borzetka|Ewelina Opalko-Piotrkiewicz|Justyna Maciolek|Katarzyna Pleskacz|Ludmila Kosinska|Maciej Zbyszewski|Monika Filarowska|Piotr Ilnicki|Piotr Murawski|Stanislaw Ilnicki|Sylwia Szymanska,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-113,,,series/shti/IlnickiWMKSZSOIFGBPM12,2017-05-29,,,113-117,,,,,,Effectiveness Evaluation for Short-Term Group Pre-Deployment VR Computer-Assisted Stress Inoculation Training Provided to Polish ISAF Soldiers.,db/series/shti/shti181.html#IlnickiWMKSZSOIFGBPM12,2012,,,
73820,Gottfried T. W. Dietzel,,Towards Security in Medical Telematics,,,,,series/shti/27,https://doi.org/10.3233/978-1-60750-871-7-2,,,series/shti/Dietzel96,2018-03-19,,,2-3,,,,,,The Commission's Expectations in Security.,db/series/shti/shti27.html#Dietzel96,1996,,,
73821,Ted Humphreys,,Towards Security in Medical Telematics,,,,,series/shti/27,https://doi.org/10.3233/978-1-60750-871-7-131,,,series/shti/Humphreys96,2018-03-19,,,131-144,,,,,,Security Standards for Medical Information Systems.,db/series/shti/shti27.html#Humphreys96,1996,,,
73822,Alexander E. Voiskounsky,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/167,https://doi.org/10.3233/978-1-60750-766-6-31,,,series/shti/Voiskounsky11,2017-06-01,,,31-36,,,,,,Interpretations of Virtual Reality.,db/series/shti/shti167.html#Voiskounsky11,2011,,,
73823,Azucena Garcia-Palacios|Cristina Botella|Helena Villa Martín|Mariano Alcañiz|Rosa María Baños|Soledad Quero,0000-0001-8116-7926|0000-0001-8783-6959|0000-0001-9207-0636|0000-0001-9250-8714,Cybertherapy,,,,,series/shti/99,https://doi.org/10.3233/978-1-60750-943-1-73,,,series/shti/BotellaMGQBA04,2018-11-02,,,73-90,,,,,,The use of VR in the treatment of panic disorders and agoraphobia.,db/series/shti/shti99.html#BotellaMGQBA04,2004,,,
73824,Yuqiong Zhou|Zhitian Li,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-149,,,series/shti/ZhouL09,2017-05-30,,,149-154,,,,,,Online Game Addiction among Chinese College Students Measurement and Attribution.,db/series/shti/shti144.html#ZhouL09,2009,,,
73825,Iva Georgieva,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/167,https://doi.org/10.3233/978-1-60750-766-6-20,,,series/shti/Georgieva11,2017-06-01,,,20-25,,,,,,The Similarity Between the Virtual and the Real Self - How the Virtual Self Can Help the Real Self.,db/series/shti/shti167.html#Georgieva11,2011,,,
73826,Claudine J. C. Lamoth|Helco van Keeken|Simone R. Caljouw|Vera Jongman,0000-0001-8063-4801,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-93,,,series/shti/JongmanLKC12,2017-06-09,,,93-97,,,,,,Postural Control of Elderly: Moving to Predictable and Unpredictable Targets.,db/series/shti/shti181.html#JongmanLKC12,2012,,,
73827,Joan Ribas-Sabaté|José Gutiérrez-Maldonado|Mar Rus-Calafell,0000-0001-7977-2051|0000-0003-2293-3875,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-141,,,series/shti/Rus-CalafellGR13,2018-11-02,,,141-145,,,,,,Neurocognition, Presence and Acceptance Of a VR Programme For Psychotic Patients: A Correlational Study.,db/series/shti/shti191.html#Rus-CalafellGR13,,,
73828,Ausias Cebolla|Irene Zaragozá|Jaime Guixeres|Julio Gomis-Tena|Mariano Alcañiz,0000-0001-6659-6183|0000-0001-9207-0636|0000-0002-3456-9743,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-281,,,series/shti/GuixeresZAGC09,2018-11-02,,,281-283,,,,,,A New Protocol Test For Physical Activity Research In Obese Children (Etiobe Project).,db/series/shti/shti144.html#GuixeresZAGC09,2009,,,
73829,D. Purohit|E. Haynes|Eric Chance|Jacquelyn Ford Morie,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-27,,,series/shti/MorieHCP12,2017-05-29,,,27-31,,,,,,Virtual Worlds and Avatars as the New Frontier of Telehealth Care.,db/series/shti/shti181.html#MorieHCP12,2012,,,
73830,Georges Steffgen|Peter K. Smith,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-173,,,series/shti/SmithS13,2017-05-30,,,173-177,,,,,,The COST Action On Cyberbullying: Developing an International Network.,db/series/shti/shti191.html#SmithS13,2013,,,
73831,Grainne Kirwan|Kevin Power|Marion Palmer,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/167,https://doi.org/10.3233/978-1-60750-766-6-98,,,series/shti/PowerKP11,2017-06-01,,,98-102,,,,,,A Comparison of Text and Technology Based Training Tools to Improve Cognitive Skills in Older Adults.,db/series/shti/shti167.html#PowerKP11,2011,,,
73832,Irene Pericot-Valverde|José Gutiérrez-Maldonado|Marta Ferrer-García|Olaya García-Rodríguez|Roberto Secades-Villa,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/167,https://doi.org/10.3233/978-1-60750-766-6-74,,,series/shti/Pericot-ValverdeGGFS11,2017-06-01,,,74-79,,,,,,Evolution of Smoking Urge During Exposure Through Virtual Reality.,db/series/shti/shti167.html#Pericot-ValverdeGGFS11,2011,,,
73833,Brenda K. Wiederhold|Kenneth Gao|Lingjun Kong|Mark D. Wiederhold,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-53,,,series/shti/GaoWKW13,2017-05-30,,,53-57,,,,,,Methodology Case Study of the Application of Haptics to Combat Medic Training Programs.,db/series/shti/shti191.html#GaoWKW13,2013,,,
73834,Daniele La Barbera|Filippo La Paglia|Rosaria Valsavoia,0000-0001-7464-1263,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-33,,,series/shti/BarberaPV09,2017-06-09,,,33-36,,,,,,Social Network and Addiction.,db/series/shti/shti144.html#BarberaPV09,2009,,,
73835,Giuseppe Craparo|Vincenzo Caretti,0000-0001-5748-0592,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-277,,,series/shti/CarettiC09,2017-06-09,,,277-280,,,,,,Psychopathological Issues of Technological Addiction: New Diagnostic Criteria for Addiction.,db/series/shti/shti144.html#CarettiC09,2009,,,
73836,Julia Johnson|Kallol Ray Chaudhuri|Peter Nolan|Roger Eglin|Sherria Hoskins|Vaughan Powell,0000-0003-2815-0505,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-138,,,series/shti/NolanHJPCE12,2017-07-17,,,138-142,,,,,,Implicit Theory Manipulations Affecting Efficacy of a Smartphone Application Aiding Speech Therapy for Parkinson's Patients.,db/series/shti/shti181.html#NolanHJPCE12,2012,,,
73837,Andrea Gaggioli|Cinzia Vigna|Federica Pallavicini|Giuseppe Riva|Pietro Cipresso|Silvia Serino|Simona Raspelli,0000-0001-7818-7598|0000-0002-0662-7678|0000-0002-8422-1358|0000-0003-3657-106X,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-8,,,series/shti/CipressoGSRVPR12,2017-06-09,,,8-11,,,,,,Inter-Reality in the Evaluation and Treatment of Psychological Stress Disorders: the INTERSTRESS Project.,db/series/shti/shti181.html#CipressoGSRVPR12,2012,,,
73838,Debora Garcia-Alonso|Jesmin Nahar|Kevin S. Tickle|Tasadduq Imam,,Health Information Governance in a Digital Environment,,,,,series/shti/193,https://doi.org/10.3233/978-1-61499-291-2-332,,,series/shti/NaharITG13,2017-05-16,,,332-361,,,,,,Issues of Data Governance Associated with Data Mining in Medical Research: Experiences from an Empirical Study.,db/series/shti/shti193.html#NaharITG13,2013,,,
73839,Elisa Pedroli|Federica Pallavicini|Giovanni Albani|Giuseppe Riva|Pietro Cipresso|Silvia Serino,0000-0002-0662-7678|0000-0002-8422-1358|0000-0003-3657-106X|0000-0003-4012-262X,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-38,,,series/shti/PedroliCSPAR13,2017-06-09,,,38-42,,,,,,Virtual Multiple Errands Test: Reliability, Usability and Possible Applications.,db/series/shti/shti191.html#PedroliCSPAR13,,,
73840,Ahmed Patel|Ciaran Clissman|Dimitris Maroulis|Ioanna Kantzavelou,,Data Security for Health Care (1),,,,,series/shti/31,https://doi.org/10.3233/978-1-60750-875-5-135,,,series/shti/PatelKCM96,2018-03-19,,,135-184,,,,,,Network Security Guidelines for Health Care Management.,db/series/shti/shti31.html#PatelKCM96,1996,,,
73841,Cristina Botella|Ernestina Etchemendy|Luis Farfallini|Rosa María Baños,0000-0001-8783-6959,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-310,,,series/shti/BanosBEF12,2017-06-09,,,310-313,,,,,,EARTH of Wellbeing: A Place to Live Positive Emotions.,db/series/shti/shti181.html#BanosBEF12,2012,,,
73842,Andrea Gaggioli|Giuseppe Riva|Pietro Cipresso|Silvia Serino,0000-0001-7818-7598|0000-0002-0662-7678|0000-0002-8422-1358|0000-0003-3657-106X,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-65,,,series/shti/GaggioliCSR13,2017-06-09,,,65-69,,,,,,Psychophysiological Correlates of Flow During Daily Activities.,db/series/shti/shti191.html#GaggioliCSR13,2013,,,
73843,Andrea Gaggioli|Giuseppe Riva|Pietro Cipresso|Silvia Serino,0000-0001-7818-7598|0000-0002-0662-7678|0000-0002-8422-1358|0000-0003-3657-106X,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-12,,,series/shti/CipressoSGR12,2017-06-09,,,12-16,,,,,,Modeling the Social Networking Experience Objectifying the Subjective.,db/series/shti/shti181.html#CipressoSGR12,2012,,,
73844,Barbara Corra|Barbara Poletti|Francesca Morganti|Giuseppe Riva|Laura Carelli|Patrice L. (Tamar) Weiss|Rachel Kizony|Vincenzo Silani,0000-0001-9873-5635|0000-0002-2976-0244|0000-0002-7698-3854|0000-0003-3657-106X|0000-0003-4398-2051,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-243,,,series/shti/CarelliMPCWKSR09,2018-11-02,,,243-247,,,,,,A NeuroVR based tool for cognitive assessment and rehabilitation of post-stroke patients: two case studies.,db/series/shti/shti144.html#CarelliMPCWKSR09,2009,,,
73845,Brahim Chebbi|Dominic Boulanger|Johana Monthuy-Blanc|Lai Wei|Line Tremblay|Stéphane Bouchard,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-80,,,series/shti/TremblayBCWMB13,2017-05-30,,,80-84,,,,,,The Development of a Haptic Virtual Reality Environment to Study Body Image and Affect.,db/series/shti/shti191.html#TremblayBCWMB13,2013,,,
73846,Brenda K. Wiederhold|Kenneth Gao|Lingjun Kong|Mark D. Wiederhold,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-58,,,series/shti/GaoWKW13a,2017-05-30,,,58-62,,,,,,Clinical Experiment to Assess Effectiveness of Virtual Reality Teen Smoking Cessation Program.,db/series/shti/shti191.html#GaoWKW13a,2013,,,
73847,Dania Osualdella|Luca Milani|Paola Di Blasio,0000-0001-7456-3840|0000-0003-0218-458X,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-69,,,series/shti/MilaniOB09,2017-06-09,,,69-71,,,,,,Interpersonal Relationships, Coping Strategies and Problematic Internet Use in Adolescence: An Italian Study.,db/series/shti/shti144.html#MilaniOB09,,,
73848,Mitu Khandaker,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-37,,,series/shti/Khandaker09,2017-05-30,,,37-39,,,,,,Designing Affective Video Games to Support the Social-Emotional Development of Teenagers with Autism Spectrum Disorders.,db/series/shti/shti144.html#Khandaker09,2009,,,
73849,Francis Roger-France|Nick Gaunt,,Towards Security in Medical Telematics,,,,,series/shti/27,https://doi.org/10.3233/978-1-60750-871-7-10,,,series/shti/GauntR96,2018-03-19,,,10-22,,,,,,Security Of The Electronic Health Care Record -Professional And Ethical Implications.,db/series/shti/shti27.html#GauntR96,1996,,,
73850,Dorette Wesemann|Martin Grunwald,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-160,,,series/shti/WesemannG09,2017-05-30,,,160-162,,,,,,A Comparison of Different Survey Periods in Online Surveys of Persons with Eating Disorders and Their Relatives.,db/series/shti/shti144.html#WesemannG09,2009,,,
73851,Albert A. Rizzo|Michael J. Roy|Michelle E. Costanzo|Patricia Taylor|Seth D. Norrholm|Suzanne Leaman|Tanja Jovanovic,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-115,,,series/shti/RoyCJLTNR13,2017-05-30,,,115-119,,,,,,Heart Rate Response to Fear Conditioning and Virtual Reality in Subthreshold PTSD.,db/series/shti/shti191.html#RoyCJLTNR13,2013,,,
73852,Evelyn J. S. Hovenga,,Health Information Governance in a Digital Environment,,,,,series/shti/193,https://doi.org/10.3233/978-1-61499-291-2-3,,,series/shti/Hovenga13,2017-05-16,,,3-23,,,,,,National Healthcare Systems and the Need for Health Information Governance.,db/series/shti/shti193.html#Hovenga13,2013,,,
73853,Patricia A. H. Williams,0000-0003-3479-3523,Health Information Governance in a Digital Environment,,,,,series/shti/193,https://doi.org/10.3233/978-1-61499-291-2-186,,,series/shti/Williams13,2018-11-02,,,186-206,,,,,,Information security governance: A risk assessment approach to health information systems protection.,db/series/shti/shti193.html#Williams13,2013,,,
73854,Albert A. Rizzo|Patrick G. Kenny|Thomas D. Parsons,0000-0003-0331-5019,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-122,,,series/shti/KennyPR09,2017-06-14,,,122-124,,,,,,A Comparative Analysis between Experts and Novices Interacting with a Virtual Patient with PTSD.,db/series/shti/shti144.html#KennyPR09,2009,,,
73855,Andrew Campbell|Bridianne O'Dea,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-212,,,series/shti/ODeaC12,2017-05-29,,,212-217,,,,,,Online Social Networking and the Experience of Cyber-Bullying.,db/series/shti/shti181.html#ODeaC12,2012,,,
73856,Andrea Gaggioli|Giovanni Albani|Giuseppe Riva|Pietro Cipresso|Silvia Serino,0000-0001-7818-7598|0000-0002-0662-7678|0000-0002-8422-1358|0000-0003-3657-106X,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-149,,,series/shti/CipressoSGAR13,2017-06-09,,,149-153,,,,,,Contactless Bio-behavioral Technologies for Virtual Reality.,db/series/shti/shti191.html#CipressoSGAR13,2013,,,
73857,Mark A. Neerincx|Vanessa Vakili|Willem-Paul Brinkman,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-22,,,series/shti/VakiliBN12,2017-05-29,,,22-26,,,,,,Lessons Learned from the Development of Technological Support for PTSD Prevention: A Review.,db/series/shti/shti181.html#VakiliBN12,2012,,,
73858,Azucena Garcia-Palacios|Hunter G. Hoffman|James L. Spira|Michelle Kawasaki|Raymond A. Folen|Sarah D. Miyahira,0000-0001-9250-8714,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-128,,,series/shti/MiyahiraFHGSK12,2017-06-09,,,128-132,,,,,,The Effectiveness of VR Exposure Therapy for PTSD in Returning Warfighters.,db/series/shti/shti181.html#MiyahiraFHGSK12,2012,,,
73859,Leigh W. Jerome|Leon Fedenczuk|Patricia J. Jordan|Rebekah Rodericks,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-179,,,series/shti/JeromeJRF09,2017-05-30,,,179-183,,,,,,Psychophysiological Arousal and Craving in Smokers, Deprived Smokers, Former Smokers,,,2009
73860,Gaida Anna Coote|Heather Grain,,Health Information Governance in a Digital Environment,,,,,series/shti/193,https://doi.org/10.3233/978-1-61499-291-2-169,,,series/shti/GrainC13,2017-05-16,,,169-185,,,,,,The Health Informatics Professions.,db/series/shti/shti193.html#GrainC13,2013,,,
73861,Dwi Hartanto|Isabel L. Kampmann|Mark A. Neerincx|Nexhmedin Morina|Ni Kang|Paul G. M. Emmelkamp|Willem-Paul Brinkman,0000-0002-2331-9140,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-192,,,series/shti/HartantoKBKMEN12,2017-06-09,,,192-196,,,,,,Automatic Mechanisms for Measuring Subjective Unit of Discomfort.,db/series/shti/shti181.html#HartantoKBKMEN12,2012,,,
73862,Ioannis A. Tarnanas|Magda Tsolaki|Nikos Laskaris,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-156,,,series/shti/TarnanasLT12,2017-05-29,,,156-161,,,,,,On The Comparison of VR-Responses, as Performance Measures in Prospective Memory, with Auditory P300 Responses in MCI Detection.,,,
73863,Cali M. Fidopiastis|Charles E. Hughes|Eileen M. Smith,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-216,,,series/shti/FidopiastisHS09,2017-05-30,,,216-220,,,,,,Mixed Reality for PTSD/TBI Assessment.,db/series/shti/shti144.html#FidopiastisHS09,2009,,,
73864,Giuseppe Riva|José Gutiérrez-Maldonado|Marta Ferrer-García,0000-0001-7977-2051|0000-0003-3657-106X,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-21,,,series/shti/Gutierrez-MaldonadoFR13,2017-06-09,,,21-25,,,,,,VR Cue-Exposure Treatment For Bulimia Nervosa.,db/series/shti/shti191.html#Gutierrez-MaldonadoFR13,2013,,,
73865,John Davey|Stephen King,,Data Security for Health Care (1),,,,,series/shti/31,https://doi.org/10.3233/978-1-60750-875-5-43,,,series/shti/DaveyK96,2018-03-19,,,43-56,,,,,,Guidelines on IT Security Risk Analysis For Health Care Management.,db/series/shti/shti31.html#DaveyK96,1996,,,
73866,Agali Mert|Eric Vermetten|Lydia Meijer|Peter van der Wurff,0000-0003-0579-4404,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-125,,,series/shti/VermettenMWM13,2017-06-09,,,125-127,,,,,,The Effect of Military Motion-Assisted Memory Desensitization and Reprocessing Treatment On The Symptoms Of Combat-Related Post Traumatic Stress Disorder: First Preliminary Results.,db/series/shti/shti191.html#VermettenMWM13,2013,,,
73867,Azucena Garcia-Palacios|Conxa Perpiñá|Cristina Botella|Giuseppe Riva|Rosa María Baños|Soledad Quero,0000-0001-8783-6959|0000-0001-9250-8714|0000-0002-4951-2715|0000-0003-3657-106X,Cybertherapy,,,,,series/shti/99,https://doi.org/10.3233/978-1-60750-943-1-37,,,series/shti/BotellaQBPGR04,2018-01-01,,,37-54,,,,,,Virtual Reality and Psychotherapy.,db/series/shti/shti99.html#BotellaQBPGR04,2004,,,
73868,Alejandro Rodríguez Ortega|Beatriz Rey|David C. Pérez López|Elena Parra Vargas|Jaime Guixeres Provinciale|Maja Wrzesien|Mariano Alcañiz|Mario Gómez Martínez|Paloma Rasal|Rosa María Baños,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-248,,,series/shti/WrzesienRABMLORVP12,2017-05-29,,,248-252,,,,,,Virtual Representations of the Self: Engaging Teenagers in Emotional Regulation Strategies Learning.,db/series/shti/shti181.html#WrzesienRABMLORVP12,2012,,,
73869,Andreas Dünser|Hamish Farrant|Raphaël Grasset,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/167,https://doi.org/10.3233/978-1-60750-766-6-37,,,series/shti/DunserGF11,2017-06-01,,,37-41,,,,,,Towards Immersive and Adaptive Augmented Reality Exposure Treatment.,db/series/shti/shti167.html#DunserGF11,2011,,,
73870,Katerina Andronis|Kevin Moysey,,Health Information Governance in a Digital Environment,,,,,series/shti/193,https://doi.org/10.3233/978-1-61499-291-2-299,,,series/shti/AndronisM13,2017-05-16,,,299-315,,,,,,Data Governance for Health Care Providers.,db/series/shti/shti193.html#AndronisM13,2013,,,
73871,Alejandro Rodríguez 0004|Beatriz Rey|Mariano Alcañiz,0000-0001-9207-0636,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/191,https://doi.org/10.3233/978-1-61499-282-0-131,,,series/shti/RodriguezRA13a,2019-01-17,,,131-135,,,,,,Evaluating Virtual Reality Mood Induction Procedures with Portable EEG Devices.,db/series/shti/shti191.html#RodriguezRA13a,2013,,,
73872,Ook Lee,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-87,,,series/shti/Lee09,2017-05-30,,,87-90,,,,,,Addiction to Internet Replies.,db/series/shti/shti144.html#Lee09,2009,,,
73873,H. Payno|J. D. Gascuel|O. Martin|S. Schmerber,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/181,https://doi.org/10.3233/978-1-61499-121-2-187,,,series/shti/GascuelPSM12,2017-05-29,,,187-191,,,,,,Immersive Virtual Environment for Visuo-Vestibular Therapy: Preliminary Results.,db/series/shti/shti181.html#GascuelPSM12,2012,,,
73874,Jean-Dominique Gascuel|Olivier Martin,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/144,https://doi.org/10.3233/978-1-60750-017-9-208,,,series/shti/MartinG09,2017-05-30,,,208-210,,,,,,Reactive Ocular and Balance Control in Immersive Visual Flows: 2D vs. 3D Virtual Stimuli.,db/series/shti/shti144.html#MartinG09,2009,,,
73875,Derek Ritz,,Health Information Governance in a Digital Environment,,,,,series/shti/193,https://doi.org/10.3233/978-1-61499-291-2-261,,,series/shti/Ritz13,2017-05-16,,,261-268,,,,,,Quality and Safety of Detailed Clinical Models.,db/series/shti/shti193.html#Ritz13,2013,,,
73876,Gerrit Bleumer,,Data Security for Health Care (1),,,,,series/shti/31,https://doi.org/10.3233/978-1-60750-875-5-227,,,series/shti/Bleumer96b,2018-03-19,,,227-234,,,,,,Annex: Guideline for Cryptographic Mechanisms for Health Care Management.,db/series/shti/shti31.html#Bleumer96b,1996,,,
73877,Christophe Maïano|Daniel R. Mestre|Marine Ewald,,Annual Review of Cybertherapy and Telemedicine,,,,,series/shti/167,https://doi.org/10.3233/978-1-60750-766-6-122,,,series/shti/MestreEM11,2017-06-01,,,122-127,,,,,,Virtual Reality and Exercise: Behavioral and Psychological Effects of Visual Feedback.,db/series/shti/shti167.html#MestreEM11,2011,,,
