70475,Andrew B. Whinston|De Liu|Xianjun Geng,,Managing in the Information Economy,,,,,series/anis/2007-1,https://doi.org/10.1007/978-0-387-36892-4_12,,,series/anis/LiuGW07,2017-05-16,,,281-304,,,,,,Status Seeking and the Design of Online Entertainment Communities.,db/series/anis/anis1.html#LiuGW07,2007,,,
70477,Haim Mendelson|Tunay I. Tunca,,Managing in the Information Economy,,,,,series/anis/2007-1,https://doi.org/10.1007/978-0-387-36892-4_9,,,series/anis/MendelsonT07,2017-05-16,,,209-230,,,,,,Business-To-Business Electronic Markets: Does Trading on New Information Create Value, and for Whom?,db/series/anis/anis1.html#MendelsonT07,,,
70478,Penelopi Alexandrou,,Virtual Communities, Social Networks and Collaboration,,,,,series/anis/2012-15,https://doi.org/10.1007/978-1-4614-3634-8_10,,,series/anis/Alexandrou12,2017-05-16,,,181-205,,,,,,Generating Social Awareness Through Social Network Sites.,db/series/anis/anis15.html#Alexandrou12,,,
70479,Bruno Simeone|Giovanni Felici|Vincenzo Spinelli,0000-0003-0544-5407,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_5,,,series/anis/FeliciSS10,2017-06-09,,,99-119,,,,,,Classification Techniques and Error Control in Logic Mining.,db/series/anis/anis8.html#FeliciSS10,2010,,,
70480,Anne W. Snowdon|Ashish Nakhwal|Carol A. Kolga|Gokul Bhandari|Shamual F. Rahaman|Ziad Kobti,,Decision Support - An Examination of the DSS Discipline,,,,,series/anis/2011-14,https://doi.org/10.1007/978-1-4419-6181-5_8,,,series/anis/BhandariKSNRK11,2017-05-16,,,149-162,,,,,,Agent-Based Modeling and Simulation as a Tool for Decision Support for Managing Patient Falls in a Dynamic Hospital Setting.,db/series/anis/anis14.html#BhandariKSNRK11,2011,,,
70481,Molly Wasko|Paul Michael Di Gangi,,Knowledge Management and Organizational Learning,,,,,series/anis/2009-4,https://doi.org/10.1007/978-1-4419-0011-1_13,,,series/anis/GangiW09,2017-05-16,,,199-213,,,,,,Open Innovation Through Online Communities.,db/series/anis/anis4.html#GangiW09,2009,,,
70482,Athina Lazakidou,,Web-Based Applications in Healthcare and Biomedicine,,,,,series/anis/2010-7,https://doi.org/10.1007/978-1-4419-1274-9_9,,,series/anis/Lazakidou10,2017-05-16,,,143-155,,,,,,Web-Based Applications in Healthcare.,db/series/anis/anis7.html#Lazakidou10,2010,,,
70483,Iole Alfano|Lorella Gabriele|Manuela Carini,,Virtual Communities, Social Networks and Collaboration,,,,,series/anis/2012-15,https://doi.org/10.1007/978-1-4614-3634-8_8,,,series/anis/AlfanoCG12,2017-05-16,,,147-161,,,,,,Building SCIENAR, a Virtual Community of Artists and Scientists: Usability Testing for the System Improvement.,,,
70484,Ashish Gupta 0004|Manjunath Kamath|Ramesh Sharda|Robert A. Greve,,Decision Support for Global Enterprises,,,,,series/anis/2007-2,https://doi.org/10.1007/978-0-387-48137-1_7,,,series/anis/GreveSKG07,2017-05-16,,,113-138,,,,,,The Email Strategy Investigation Model (eSIM): A DSS for Analysis of Email Processing Strategies.,db/series/anis/anis2.html#GreveSKG07,2007,,,
70485,Hsinchun Chen|Siddharth Kaza,,Data Mining for Social Network Data,,,,,series/anis/2010-12,https://doi.org/10.1007/978-1-4419-6287-4_6,,,series/anis/KazaC10,2017-05-16,,,91-107,,,,,,Identifying High-Status Nodes in Knowledge Networks.,db/series/anis/anis12.html#KazaC10,2010,,,
70486,Edward W. Wild|Olvi L. Mangasarian,,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_17,,,series/anis/MangasarianW10,2017-05-16,,,375-387,,,,,,Privacy-Preserving Random Kernel Classification of Checkerboard Partitioned Data.,db/series/anis/anis8.html#MangasarianW10,2010,,,
70487,Christian Erfurth|Christian Stolcis|Gerald Eichler|Kathrin Kirchner|Volkmar Schau|Wilhelm Rossak,,Virtual Communities, Social Networks and Collaboration,,,,,series/anis/2012-15,https://doi.org/10.1007/978-1-4614-3634-8_12,,,series/anis/SchauKSEER12,2017-05-16,,,221-237,,,,,,Mobile Communities - Current Status and Challenges.,db/series/anis/anis15.html#SchauKSEER12,,,
70488,Judith Simon|Paul Matthews 0001,0000-0003-1021-2683,Virtual Communities, Social Networks and Collaboration,,,,,series/anis/2012-15,https://doi.org/10.1007/978-1-4614-3634-8_3,,,series/anis/MatthewsS12,2017-06-20,,,35-59,,,,,,Evaluating and Enriching Online Knowledge Exchange: A Socio-epistemological Perspective.,db/series/anis/anis15.html#MatthewsS12,,,
70489,Jeremy K. Hodges|Ronald D. Freeze,,Decision Support - An Examination of the DSS Discipline,,,,,series/anis/2011-14,https://doi.org/10.1007/978-1-4419-6181-5_6,,,series/anis/HodgesF11,2017-05-16,,,113-129,,,,,,Knowledge Management Capability in Education.,db/series/anis/anis14.html#HodgesF11,2011,,,
70491,Iona Thraen|Lori Frasier|Patricia Goede,,Web-Based Applications in Healthcare and Biomedicine,,,,,series/anis/2010-7,https://doi.org/10.1007/978-1-4419-1274-9_6,,,series/anis/GoedeFT10,2017-05-16,,,77-100,,,,,,An Image-Centric, Web-Based, Telehealth Information System for Multidisciplinary Clinical Collaboration.,,,
70492,Arjan Gijsberts|Giorgio Metta|Léon J. M. Rothkrantz,,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_12,,,series/anis/GijsbertsMR10,2017-05-16,,,277-297,,,,,,Evolutionary Optimization of Least-Squares Support Vector Machines.,db/series/anis/anis8.html#GijsbertsMR10,2010,,,
70493,Jörg Dörflinger|Kay-Uwe Schmidt|Ljiljana Stojanovic|Roland Stühmer|Susan Thomas|Tirdad Rahmani,0000-0001-7390-6936,Web 2.0 & Semantic Web,,,,,series/anis/2009-6,https://doi.org/10.1007/978-1-4419-1219-0_4,,,series/anis/SchmidtSDRTS09,2017-06-09,,,79-102,,,,,,Adaptive Reactive Rich Internet Applications.,db/series/anis/anis6.html#SchmidtSDRTS09,2009,,,
70494,Philippe Lenca|Stéphane Lallich|Yannick Le Bras,,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_4,,,series/anis/BrasLL10,2017-05-16,,,75-98,,,,,,Mining Interesting Rules Without Support Requirement: A General Universal Existential Upward Closure Property.,db/series/anis/anis8.html#BrasLL10,2010,,,
70495,Géraldine Vidou|Marie-Laure Watrinet|Pierre-Jean Barlatier|Yannick Naudet,,Knowledge Management and Organizational Learning,,,,,series/anis/2009-4,https://doi.org/10.1007/978-1-4419-0011-1_16,,,series/anis/BarlatierNVW09,2017-05-16,,,253-277,,,,,,Valuing Knowledge Within Virtual CoPs: The Quest for Meaningful Indicators.,db/series/anis/anis4.html#BarlatierNVW09,2009,,,
70496,Andrey Boytsov|Arkady B. Zaslavsky,,Supporting Real Time Decision-Making,,,,,series/anis/2011-13,https://doi.org/10.1007/978-1-4419-7406-8_3,,,series/anis/BoytsovZ10,2017-05-16,,,35-63,,,,,,Context Prediction in Pervasive Computing Systems: Achievements and Challenges.,db/series/anis/anis13.html#BoytsovZ10,2010,,,
70497,Tsuyoshi Murata,,Data Mining for Social Network Data,,,,,series/anis/2010-12,https://doi.org/10.1007/978-1-4419-6287-4_7,,,series/anis/Murata10,2017-05-16,,,109-123,,,,,,Modularity for Bipartite Networks.,db/series/anis/anis12.html#Murata10,2010,,,
70498,Alina Campan|Traian Marius Truta,,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_16,,k|p,series/anis/TrutaC10,2017-05-16,,,353-373,,,,,,Avoiding Attribute Disclosure with the (Extended) ,db/series/anis/anis8.html#TrutaC10,2010,,,
70499,Harleen Kaur|Siri Krishan Wasan,,Web-Based Applications in Healthcare and Biomedicine,,,,,series/anis/2010-7,https://doi.org/10.1007/978-1-4419-1274-9_15,,,series/anis/KaurW10,2017-05-16,,,215-227,,,,,,An Integrated Approach in Medical Decision-Making for Eliciting Knowledge.,db/series/anis/anis7.html#KaurW10,2010,,,
70500,Bruno Pouliquen|Hristo Tanev|Ralf Steinberger|Vanni Zavarella,,Data Mining for Social Network Data,,,,,series/anis/2010-12,https://doi.org/10.1007/978-1-4419-6287-4_2,,,series/anis/TanevPZS10,2017-05-16,,,9-29,,,,,,Automatic Expansion of a Social Network Using Sentiment Analysis.,db/series/anis/anis12.html#TanevPZS10,2010,,,
70501,Andrea Lodi 0001|Domenico Salvagnin|Matteo Fischetti,,Matheuristics,,,,,series/anis/2010-10,https://doi.org/10.1007/978-1-4419-1306-7_2,,,series/anis/FischettiLS10,2017-05-16,,,39-70,,,,,,Just MIP it!,db/series/anis/anis10.html#FischettiLS10,2010,,,
70502,Daniel J. Power|Ramesh Sharda|Uday R. Kulkarni,,Decision Support for Global Enterprises,,,,,series/anis/2007-2,https://doi.org/10.1007/978-0-387-48137-1_1,,,series/anis/PowerSK07,2017-05-16,,,3-14,,,,,,Understanding Decision Support Systems for Global Enterprises.,db/series/anis/anis2.html#PowerSK07,2007,,,
70503,Genong Yu|Liping Di|Peisheng Zhao,,Semantic e-Science,,,,,series/anis/2010-11,https://doi.org/10.1007/978-1-4419-5908-9_8,,,series/anis/ZhaoDY10,2017-05-16,,,289-307,,,,,,Toward Autonomous Mining of the Sensor Web.,db/series/anis/anis11.html#ZhaoDY10,2010,,,
70504,Dale W. Jorgenson,,Managing in the Information Economy,,,,,series/anis/2007-1,https://doi.org/10.1007/978-0-387-36892-4_2,,,series/anis/Jorgenson07,2017-05-16,,,29-57,,,,,,Information Technology and the G7 Economies.,db/series/anis/anis1.html#Jorgenson07,2007,,,
70506,Sasa Nesic,,Web 2.0 & Semantic Web,,,,,series/anis/2009-6,https://doi.org/10.1007/978-1-4419-1219-0_6,,,series/anis/Nesic09,2017-05-16,,,135-160,,,,,,Semantic Document Model to Enhance Data and Knowledge Interoperability.,db/series/anis/anis6.html#Nesic09,2009,,,
70507,Gary M. Weiss,,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_9,,,series/anis/Weiss10,2017-05-16,,,193-226,,,,,,The Impact of Small Disjuncts on Classifier Learning.,db/series/anis/anis8.html#Weiss10,2010,,,
70508,Henk Hadders|Niels R. Faber|René J. Jorna,,Knowledge Management and Organizational Learning,,,,,series/anis/2009-4,https://doi.org/10.1007/978-1-4419-0011-1_17,,,series/anis/JornaFH09,2017-05-16,,,279-299,,,,,,Organizational Knowledge, Cognitively Plausible Actors and Multi-Actor Systems.,db/series/anis/anis4.html#JornaFH09,,,
70509,Daniel Krause|Fabian Abel|Matthias Kriesell|Nicola Henze,,Web 2.0 & Semantic Web,,,,,series/anis/2009-6,https://doi.org/10.1007/978-1-4419-1219-0_2,,,series/anis/AbelHKK09,2017-05-16,,,25-54,,,,,,Semantic Enhancement of Social Tagging Systems.,db/series/anis/anis6.html#AbelHKK09,2009,,,
70510,James A. Danowski|Noah T. Cepela,,Data Mining for Social Network Data,,,,,series/anis/2010-12,https://doi.org/10.1007/978-1-4419-6287-4_3,,,series/anis/DanowskiC10,2017-05-16,,,31-46,,,,,,Automatic Mapping of Social Networks of Actors from Text Corpora: Time Series Analysis.,db/series/anis/anis12.html#DanowskiC10,2010,,,
70511,Gloria E. Phillips-Wren|Guisseppi A. Forgionne|Manuel Mora,,Decision Support - An Examination of the DSS Discipline,,,,,series/anis/2011-14,https://doi.org/10.1007/978-1-4419-6181-5_11,,,series/anis/Phillips-WrenMF11,2017-05-16,,,203-220,,,,,,Assessing Today: Determining the Decision Value of Decision Support Systems.,db/series/anis/anis14.html#Phillips-WrenMF11,2011,,,
70512,Ana Kovacevic,,Web 2.0 & Semantic Web,,,,,series/anis/2009-6,https://doi.org/10.1007/978-1-4419-1219-0_7,,,series/anis/Kovacevic09,2017-05-16,,,163-175,,,,,,Ontology-Based Data Mining in Digital Libraries.,db/series/anis/anis6.html#Kovacevic09,2009,,,
70513,Athina Lazakidou|Christina Ilioudi|Georgia Lazakidou|Konstantinos Siassiakos,,Web-Based Applications in Healthcare and Biomedicine,,,,,series/anis/2010-7,https://doi.org/10.1007/978-1-4419-1274-9_12,,,series/anis/LazakidouSLI10,2017-05-16,,,181-189,,,,,,Evaluation of Wikis Exploited for Medicine Courses Teaching.,db/series/anis/anis7.html#LazakidouSLI10,2010,,,
70514,Lars Niklasson|Rikard König|Ulf Johansson,,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_13,,,series/anis/JohanssonKN10,2017-05-16,,,299-313,,,,,,Genetically Evolved kNN Ensembles.,db/series/anis/anis8.html#JohanssonKN10,2010,,,
70515,Amitava Biswas|Rabi N. Mahapatra|Suneil Mohan,,Semantic e-Science,,,,,series/anis/2010-11,https://doi.org/10.1007/978-1-4419-5908-9_5,,,series/anis/BiswasMM10,2017-05-16,,,141-187,,,,,,Semantic Technologies for Searching in e-Science Grids.,db/series/anis/anis11.html#BiswasMM10,2010,,,
70516,Peter Y. T. Sun,,Knowledge Management and Organizational Learning,,,,,series/anis/2009-4,https://doi.org/10.1007/978-1-4419-0011-1_7,,,series/anis/Sun09,2017-05-16,,,95-109,,,,,,Managing Asymmetries In Transferring Tacit Knowledge.,db/series/anis/anis4.html#Sun09,2009,,,
70517,Lutfus Sayeed|Merrill Warkentin|Ross Hightower,,Decision Support for Global Enterprises,,,,,series/anis/2007-2,https://doi.org/10.1007/978-0-387-48137-1_6,,,series/anis/HightowerSW07,2017-05-16,,,93-112,,,,,,A Longitudinal Study of Information Exchange in Computer-Mediated and Face-to-Face Groups.,db/series/anis/anis2.html#HightowerSW07,2007,,,
70518,Cristián J. Figueroa,,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_10,,,series/anis/Figueroa10,2017-05-16,,,229-253,,,,,,Predicting Customer Loyalty Labels in a Large Retail Database: A Case Study in Chile.,db/series/anis/anis8.html#Figueroa10,2010,,,
70519,Pantelis Angelidis,,Web-Based Applications in Healthcare and Biomedicine,,,,,series/anis/2010-7,https://doi.org/10.1007/978-1-4419-1274-9_2,,,series/anis/Angelidis10,2017-05-16,,,13-17,,,,,,Exploring the Potential of Over-the-Web Psychiatry.,db/series/anis/anis7.html#Angelidis10,2010,,,
70520,Flavia Mazzitelli|Mikhail Simonov,,Semantic e-Science,,,,,series/anis/2010-11,https://doi.org/10.1007/978-1-4419-5908-9_7,,,series/anis/SimonovM10,2017-05-16,,,239-287,,,,,,Near-Miss Detection in Nursing: Rules and Semantics.,db/series/anis/anis11.html#SimonovM10,2010,,,
70521,Arie Shoshani|Doron Rotem|John Cieslewicz|Kesheng Wu|Kurt Stockinger,,New Trends in Data Warehousing and Data Analysis,,,,,series/anis/2009-3,https://doi.org/10.1007/978-0-387-87431-9_9,,,series/anis/StockingerCWRS09,2017-05-16,,,1-23,,,,,,Using Bitmap Index for Joint Queries on Structured and Text Data.,db/series/anis/anis3.html#StockingerCWRS09,2009,,,
70522,Uday S. Karmarka|Vandana Mangal,,Managing in the Information Economy,,,,,series/anis/2007-1,https://doi.org/10.1007/978-0-387-36892-4_16,,,series/anis/KarmarkaM07,2017-05-16,,,385-411,,,,,,Information Technology Impact on Business Practices: The Ucla Bit Project.,db/series/anis/anis1.html#KarmarkaM07,2007,,,
70524,Kamel Boukhalfa|Ladjel Bellatreche|Zaia Alimazighi,,New Trends in Data Warehousing and Data Analysis,,,,,series/anis/2009-3,https://doi.org/10.1007/978-0-387-87431-9_10,,,series/anis/BoukhalfaBA09,2017-05-16,,,1-23,,,,,,HP&BJI: A Combined Selection of Data Partitioning and Join.,db/series/anis/anis3.html#BoukhalfaBA09,2009,,,
70525,Fergal Carton|Frédéric Adam|Patrick Brézillon,,Supporting Real Time Decision-Making,,,,,series/anis/2011-13,https://doi.org/10.1007/978-1-4419-7406-8_11,,,series/anis/CartonAB10,2017-05-16,,,221-236,,,,,,Why Real-Time Transaction Processing Fails to Capture the Context Required for Decision Support.,db/series/anis/anis13.html#CartonAB10,2010,,,
70526,Blake Ives|Iris A. Junglas|Lakshmi Goel,,Knowledge Management and Organizational Learning,,,,,series/anis/2009-4,https://doi.org/10.1007/978-1-4419-0011-1_12,,,series/anis/GoelJI09,2017-05-16,,,180-196,,,,,,Virtual Worlds as Platforms for Communities of Practice.,db/series/anis/anis4.html#GoelJI09,2009,,,
70527,Marcin Bugdol|Marcin Gorawski,,New Trends in Data Warehousing and Data Analysis,,,,,series/anis/2009-3,https://doi.org/10.1007/978-0-387-87431-9_11,,,series/anis/GorawskiB09,2017-05-16,,,1-14,,,,,,Cost Model for X-BR-tree.,db/series/anis/anis3.html#GorawskiB09,2009,,,
70528,Eric K. Clemons|Saleha Asif|Sashidhar P. Reddi,,Managing in the Information Economy,,,,,series/anis/2007-1,https://doi.org/10.1007/978-0-387-36892-4_6,,,series/anis/ClemonsRA07,2017-05-16,,,149-163,,,,,,Understanding Sourcing as a Strategic Business: The Risks and Rewards of Strategic Sourcing and Inter-Firm Alliances In India.,db/series/anis/anis1.html#ClemonsRA07,2007,,,
70529,Daniel J. Power,,Supporting Real Time Decision-Making,,,,,series/anis/2011-13,https://doi.org/10.1007/978-1-4419-7406-8_1,,,series/anis/Power10,2017-05-16,,,3-11,,,,,,Challenges of Real-Time Decision Support.,db/series/anis/anis13.html#Power10,2010,,,
70530,Ralf Her Wig|Thomas Meinel,,Web-Based Applications in Healthcare and Biomedicine,,,,,series/anis/2010-7,https://doi.org/10.1007/978-1-4419-1274-9_7,,,series/anis/MeinelW10,2017-05-16,,,101-116,,,,,,SOAP/WAD-Based Web Services for Biomedicine.,db/series/anis/anis7.html#MeinelW10,2010,,,
70531,Carole A. Goble|David De Roure,0000-0001-9074-3016,Semantic e-Science,,,,,series/anis/2010-11,https://doi.org/10.1007/978-1-4419-5908-9_1|https://www.wikidata.org/entity/Q58883055,,,series/anis/RoureG10,2018-11-24,,,1-28,,,,,,Supporting e-Science Using Semantic Web Technologies - The Semantic Grid.,db/series/anis/anis11.html#RoureG10,2010,,,
70532,Connie White|Linda Plotnick|Murray Turoff,,Supporting Real Time Decision-Making,,,,,series/anis/2011-13,https://doi.org/10.1007/978-1-4419-7406-8_9,,,series/anis/TuroffWP10,2017-05-16,,,181-202,,,,,,Dynamic Emergency Response Management for Large Scale Decision Making in Extreme Hazardous Events.,db/series/anis/anis13.html#TuroffWP10,2010,,,
70533,Andrew O. Hatch|Barry Y. Chen|Tracy D. Lemmond|William G. Hanley,,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_6,,,series/anis/LemmondCHH10,2017-05-16,,,123-146,,,,,,An Extended Study of the Discriminant Random Forest.,db/series/anis/anis8.html#LemmondCHH10,2010,,,
70534,S. Geronikolou|Stelios Zimeras,,Virtual Communities, Social Networks and Collaboration,,,,,series/anis/2012-15,https://doi.org/10.1007/978-1-4614-3634-8_13,,,series/anis/ZimerasG12,2017-05-16,,,239-249,,,,,,Social Networks in Environmental Epidemiology.,db/series/anis/anis15.html#ZimerasG12,,,
70535,Priya Seetharaman|Sanjiv D. Vaidya,,Decision Support for Global Enterprises,,,,,series/anis/2007-2,https://doi.org/10.1007/978-0-387-48137-1_2,,,series/anis/VaidyaS07,2017-05-16,,,15-32,,,,,,Sources of Unstructuredness in Decision Situations: Towards a framework for DSS Development.,db/series/anis/anis2.html#VaidyaS07,2007,,,
70536,James B. Pick,,Decision Support - An Examination of the DSS Discipline,,,,,series/anis/2011-14,https://doi.org/10.1007/978-1-4419-6181-5_5,,,series/anis/Pick11,2017-05-16,,,83-111,,,,,,Web and Mobile Spatial Decision Support as Innovations: Comparison of United States and Hong Kong, China.,db/series/anis/anis14.html#Pick11,,,
70537,Hiranya K. Nath|Uday M. Apte,,Managing in the Information Economy,,,,,series/anis/2007-1,https://doi.org/10.1007/978-0-387-36892-4_1,,,series/anis/ApteN07,2017-05-16,,,1-28,,,,,,Size, Structure and Growth of the U.S. Information Economy.,db/series/anis/anis1.html#ApteN07,,,
70538,Dimitrios Dervos|Georgios Evangelidis|Leonidas Karamitopoulos,0000-0003-1639-2152,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_11,,,series/anis/KaramitopoulosED10,2017-06-09,,,255-276,,,,,,PCA-based Time Series Similarity Search.,db/series/anis/anis8.html#KaramitopoulosED10,2010,,,
70539,Andy Koronios|Jing Gao 0001|William Yeoh 0002,0000-0002-1613-7453,Decision Support for Global Enterprises,,,,,series/anis/2007-2,https://doi.org/10.1007/978-0-387-48137-1_3,,,series/anis/YeohKG07,2017-08-23,,,33-49,,,,,,Critical Success Factors for Implementation of Business Intelligence Systems: A Study of Engineering Asset Management Organizations.,db/series/anis/anis2.html#YeohKG07,2007,,,
70540,S. Viswanathan 0001|Uday M. Apte,,Managing in the Information Economy,,,,,series/anis/2007-1,https://doi.org/10.1007/978-0-387-36892-4_15,,,series/anis/ApteV07,2017-05-16,,,355-384,,,,,,A Proactive Demand Management Model for Controlling E-Retailer Inventory.,db/series/anis/anis1.html#ApteV07,2007,,,
70541,Thadthong Bhrammanee|Vilas Wuwongse,,Decision Support for Global Enterprises,,,,,series/anis/2007-2,https://doi.org/10.1007/978-0-387-48137-1_14,,,series/anis/BhrammaneeW07,2017-05-16,,,239-255,,,,,,Towards a Unified Representation Framework for Modelbases and Databases.,db/series/anis/anis2.html#BhrammaneeW07,2007,,,
70542,Jelena Jovanovic|Milan Stankovic,,Web 2.0 & Semantic Web,,,,,series/anis/2009-6,https://doi.org/10.1007/978-1-4419-1219-0_1,,,series/anis/StankovicJ09,2017-05-16,,,3-23,,,,,,TagFusion: A System for Integration and Leveraging of Collaborative Tags.,db/series/anis/anis6.html#StankovicJ09,2009,,,
70543,Atreyi Kankanhalli|Boon-Yuen Ng|Tang Qing,,Decision Support for Global Enterprises,,,,,series/anis/2007-2,https://doi.org/10.1007/978-0-387-48137-1_10,,,series/anis/QingNK07,2017-05-16,,,177-191,,,,,,Individual's Response to Security Messages: A Decision-Making Perspective.,db/series/anis/anis2.html#QingNK07,2007,,,
70544,Günther R. Raidl|Jakob Puchinger|Sandro Pirkwieser,,Matheuristics,,,,,series/anis/2010-10,https://doi.org/10.1007/978-1-4419-1306-7_3,,,series/anis/PuchingerRP10,2017-05-16,,,71-102,,,,,,MetaBoosting: Enhancing Integer Programming Techniques by Metaheuristics.,db/series/anis/anis10.html#PuchingerRP10,2010,,,
70545,William J. Lekse,,Knowledge Management and Organizational Learning,,,,,series/anis/2009-4,https://doi.org/10.1007/978-1-4419-0011-1_11,,,series/anis/Lekse09,2017-05-16,,,163-177,,,,,,Enterprise-Wide Management of Intellectual Property.,db/series/anis/anis4.html#Lekse09,2009,,,
70546,Robert Stahlbock|Stefan Lessmann|Sven F. Crone,0000-0003-4952-318X,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_1,,,series/anis/StahlbockLC10,2017-06-09,,,1-15,,,,,,Data Mining and Information Systems: Quo Vadis?,db/series/anis/anis8.html#StahlbockLC10,2010,,,
70547,Bart Baesens|David Martens,,Data Mining,,,,,series/anis/2010-8,https://doi.org/10.1007/978-1-4419-1280-0_3,,,series/anis/MartensB10,2017-05-16,,,53-74,,,,,,Building Acceptable Classification Models.,db/series/anis/anis8.html#MartensB10,2010,,,
70548,Uday M. Apte|Uday S. Karmarkar,,Managing in the Information Economy,,,,,series/anis/2007-1,https://doi.org/10.1007/978-0-387-36892-4_3,,,series/anis/ApteK07,2017-05-16,,,59-81,,,,,,"Business Process Outsourcing and ""Off-Shoring"": The Globalization of Information-Intensive Services.",db/series/anis/anis1.html#ApteK07,2007,,,
70549,Athina Lazakidou|Maria Tsironi|Nick Glezakos|Stamatia Ilioudi,,Virtual Communities, Social Networks and Collaboration,,,,,series/anis/2012-15,https://doi.org/10.1007/978-1-4614-3634-8_1,,,series/anis/IlioudiLGT12,2017-05-16,,,1-13,,,,,,Health-Related Virtual Communities and Social Networking Services.,db/series/anis/anis15.html#IlioudiLGT12,,,
70550,Dominique Haughton|Guangying Hua|Yingjie Sun,,Data Mining for Social Network Data,,,,,series/anis/2010-12,https://doi.org/10.1007/978-1-4419-6287-4_5,,,series/anis/HuaSH10,2017-05-16,,,75-89,,,,,,Network Analysis of US Air Transportation Network.,db/series/anis/anis12.html#HuaSH10,2010,,,
70551,Beatriz Sainz de Abajo|Isabel de la Torre Díez|María Isabel López Gálvez|Miguel López Coronado|Roberto Hornero Sánchez,0000-0003-3134-7720,Web-Based Applications in Healthcare and Biomedicine,,,,,series/anis/2010-7,https://doi.org/10.1007/978-1-4419-1274-9_5,,,series/anis/DiezSCGA10,2017-06-09,,,59-75,,,,,,A Web-Based Application to Exchange Ophthalmologic Health Records Using Open-Source Databases.,db/series/anis/anis7.html#DiezSCGA10,2010,,,
70552,Gilad Ravid|Meira Levy|Nava Pliskin,,Decision Support - An Examination of the DSS Discipline,,,,,series/anis/2011-14,https://doi.org/10.1007/978-1-4419-6181-5_7,,,series/anis/LevyPR11,2017-05-16,,,131-148,,,,,,Knowledge Warehouse for Decision Support in Critical Business Processes: Conceptual Modeling and Requirements Elicitation.,db/series/anis/anis14.html#LevyPR11,2011,,,
70553,Christian Prins|Roberto Wolfler Calvo|Sandra Ulrich Ngueveu,0000-0002-0184-0357|0000-0002-5459-5797,Matheuristics,,,,,series/anis/2010-10,https://doi.org/10.1007/978-1-4419-1306-7_11,,m,series/anis/NgueveuPC10,2017-06-14,,,253-266,,,,,,A Hybrid Tabu Search for the ,db/series/anis/anis10.html#NgueveuPC10,2010,,,
70554,Kun Liu|Lei Chen 0002|Xiaowei Ying|Xintao Wu,,Managing and Mining Graph Data,,,,,series/ads/2010-40,https://doi.org/10.1007/978-1-4419-6045-0_14,,,series/ads/WuYLC10,2017-05-16,,,421-453,,,,,,A Survey of Privacy-Preservation of Graphs and Social Networks.,db/series/ads/ads40.html#WuYLC10,2010,,,
70556,Nauman A. Chaudhry,,Stream Data Management,,,,,series/ads/2005-30,https://doi.org/10.1007/0-387-25229-0_1,,,series/ads/Chaudhry05,2017-05-16,,,1-13,,,,,,Introduction to Stream Data Management.,db/series/ads/ads30.html#Chaudhry05,2005,,,
70557,Ahmed K. Elmagarmid|Athman Bouguettaya|Brahim Medjahed|Mourad Ouzzani,,Advances in Digital Government,,,,,series/ads/2002-26,https://doi.org/10.1007/0-306-47374-7_2,,,series/ads/BouguettayaOME02,2017-05-16,,,37-52,,,,,,Supporting Data and Services Access in Digital Government Environments.,db/series/ads/ads26.html#BouguettayaOME02,2002,,,
70559,Mayur Datar|Rajeev Motwani,,Data Streams - Models and Algorithms,,,,,series/ads/2007-31,https://doi.org/10.1007/978-0-387-47534-9_8,,,series/ads/DatarM07,2017-05-16,,,149-167,,,,,,The Sliding-Window Computation Model and Results.,db/series/ads/ads31.html#DatarM07,2007,,,
70560,Ambuj K. Singh|Huahai He,,Managing and Mining Graph Data,,,,,series/ads/2010-40,https://doi.org/10.1007/978-1-4419-6045-0_4,,,series/ads/HeS10,2017-05-16,,,125-160,,,,,,Query Language and Access Methods for Graph Databases.,db/series/ads/ads40.html#HeS10,2010,,,
70561,Coral Calero|Mario Piattini,,Information and Database Quality,,,,,series/ads/2002-25,https://doi.org/10.1007/978-1-4615-0831-1_4,,,series/ads/CaleroP02,2017-05-16,,,57-83,,,,,,Metrics for databases: a way to assure the quality.,db/series/ads/ads25.html#CaleroP02,2002,,,
70563,Hong Cheng|Jiawei Han 0001|Xifeng Yan,,Managing and Mining Graph Data,,,,,series/ads/2010-40,https://doi.org/10.1007/978-1-4419-6045-0_12,,,series/ads/ChengYH10,2017-06-05,,,365-392,,,,,,Mining Graph Patterns.,db/series/ads/ads40.html#ChengYH10,2010,,,
